data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,infarto_agudo_miocardio
2016-05-19,1024.03,12.83,80.67,21.33,5.292,0.0,9.4,16.8,61.0,95.0,7.4,51.86793835874208,79.70192687799498,3.0
2016-05-21,1019.43,15.07,87.0,22.67,6.12,0.6000000000000001,13.6,17.4,79.0,93.0,3.799999999999999,56.56749973338201,69.00542492377045,2.0
2016-05-25,1025.73,15.7,83.67,20.0,7.668,0.0,12.2,21.5,64.0,96.0,9.3,57.45135595767437,70.50218389857227,4.0
2016-05-28,1023.43,16.73,86.33,14.0,7.920000000000001,0.1,13.7,22.5,71.0,96.0,8.8,59.777389546174525,67.26863822313072,5.0
2016-05-29,1016.97,18.5,92.67,12.0,6.84,8.1,18.0,19.1,86.0,98.0,1.1000000000000014,64.20254505866714,62.33055777186833,2.0
2016-05-30,1012.17,17.83,86.67,19.67,6.012,1.8,16.4,19.3,70.0,96.0,2.900000000000002,62.919295795424546,66.36220002018933,2.0
2016-06-01,1015.17,15.07,79.67,30.33,7.5600000000000005,0.0,11.7,17.8,66.0,94.0,6.100000000000001,56.02007463608141,74.44247573719497,5.0
2016-06-08,1019.9,12.07,64.33,28.67,11.268,0.0,8.9,15.0,38.0,85.0,6.1,47.70942733700501,90.84272483800282,4.0
2016-06-11,1026.27,8.6,61.33,28.67,11.988000000000001,0.0,4.8,12.4,44.0,81.0,7.6,39.09475696335167,106.2357315131972,5.0
2016-06-15,1024.43,14.07,80.67,15.33,2.988,0.0,9.0,20.4,57.0,97.0,11.4,56.131270029186396,76.10086984443933,4.0
2016-06-18,1025.07,10.03,90.33,29.0,5.292,0.0,8.8,11.6,80.0,99.0,2.799999999999999,45.53600268173003,81.51667872614735,5.0
2016-06-20,1028.1,10.2,81.0,22.67,4.932,0.0,8.2,13.8,63.0,91.0,5.600000000000001,46.15715604460875,89.69387140451204,3.0
2016-06-21,1028.7,11.87,86.0,12.33,7.920000000000001,0.0,8.4,17.2,64.0,97.0,8.799999999999999,48.41688360197839,78.51744307354605,4.0
2016-06-22,1024.67,14.1,85.67,14.0,9.107999999999999,1.0,13.0,15.7,80.0,90.0,2.6999999999999997,53.2277323720983,72.14412427053578,3.0
2016-06-25,1022.77,14.77,87.0,12.33,4.068,0.1,10.8,19.8,72.0,96.0,9.0,56.910205198037936,69.56927273269505,3.0
2016-06-29,1023.77,14.63,96.33,24.33,3.492,0.2,13.0,16.6,95.0,98.0,3.6000000000000014,56.97170411708968,60.9202214177638,3.0
2016-07-01,1022.57,17.53,83.0,22.67,3.3480000000000003,0.0,12.4,26.2,59.0,97.0,13.8,63.39658960184041,68.84807899216777,1.0
2016-07-12,1011.87,16.23,91.0,26.0,11.988000000000001,16.0,15.7,17.2,78.0,98.0,1.5,57.56798499493454,64.07988599038262,1.0
2016-07-14,1012.0,14.9,93.33,17.0,9.828,7.699999999999999,14.0,16.5,87.0,98.0,2.5,54.90945081311073,63.580860497169716,3.0
2016-07-15,1010.53,16.93,87.33,24.0,8.172,1.9,15.2,19.2,67.0,98.0,4.0,60.17294038136701,66.37696103387712,2.0
2016-07-16,1015.07,13.83,78.0,25.67,13.32,0.8999999999999999,11.8,15.3,51.0,96.0,3.5,51.428439994538394,78.57244897255839,5.0
2016-07-17,1021.4,9.47,65.33,27.0,16.092,0.0,7.3,11.7,48.0,80.0,4.4,39.99428733954792,101.40435388482435,4.0
2016-07-23,1019.27,13.1,82.0,24.33,4.212,0.1,8.2,21.0,55.0,98.0,12.8,53.117030457725505,77.84048072367617,3.0
2016-07-27,1018.73,13.03,68.67,27.0,20.88,0.6,11.4,14.4,61.0,78.0,3.0,47.9278465056507,86.01995955036672,1.0
2016-07-31,1017.63,21.33,68.33,21.33,5.292,0.0,17.0,29.2,41.0,84.0,12.2,71.08988594967153,74.35173750405376,2.0
2016-08-03,1024.27,16.07,79.67,14.0,10.08,0.0,12.2,21.6,63.0,91.0,9.400000000000002,57.62991289302331,72.59011501270118,7.0
2016-08-06,1014.57,17.67,87.0,15.33,8.28,0.0,15.7,20.6,83.0,90.0,4.900000000000002,61.878896715209486,66.19526577619257,1.0
2016-08-08,1020.83,14.47,68.33,14.0,9.972,0.0,12.6,18.2,54.0,83.0,5.6,53.84411029307925,81.9400956329437,3.0
2016-08-12,1023.53,14.53,83.33,21.33,6.012,0.0,10.8,20.4,57.0,98.0,9.599999999999998,55.378902658344415,73.0194132460972,2.0
2016-08-13,1017.53,17.03,76.0,16.67,6.012,0.0,12.6,23.8,47.0,95.0,11.2,61.09132170158694,73.2961480753236,4.0
2016-08-14,1013.47,18.5,71.33,27.0,4.572,0.0,14.2,25.7,45.0,87.0,11.5,64.95917140897615,73.90459283030026,2.0
2016-08-22,1026.97,12.33,69.0,19.67,6.732,0.0,9.8,17.2,44.0,87.0,7.399999999999999,50.003703241747225,88.26415513245422,2.0
2016-08-28,1011.53,22.3,76.33,19.67,6.732,0.0,20.0,25.0,74.0,78.0,5.0,72.99718844422321,73.315120945407,1.0
2016-09-01,1020.97,18.43,79.0,3.0,1.9080000000000001,0.2,16.5,20.6,68.0,94.0,4.100000000000001,66.2958872990872,70.572125110439,2.0
2016-09-06,1015.7,15.7,75.0,24.33,17.28,29.3,13.3,17.2,51.0,98.0,3.899999999999999,55.266182098095065,75.95363459579197,3.0
2016-09-12,1010.27,22.47,74.0,12.33,7.2,0.0,16.6,31.8,51.0,88.0,15.2,73.3095095156076,74.04382535242806,3.0
2016-09-16,1020.63,16.53,71.33,13.67,8.748000000000001,0.0,12.6,22.8,55.0,83.0,10.2,59.072372473934415,76.25591477637215,4.0
2016-09-21,1023.33,19.23,72.0,10.67,6.732,0.0,15.5,24.0,47.0,89.0,8.5,65.9169477650255,73.24604932124896,1.0
2016-09-23,1019.87,18.57,69.33,18.33,9.107999999999999,0.0,18.2,19.2,62.0,75.0,1.0,63.79979896541355,74.57822399511632,1.0
2016-09-25,1022.7,14.4,71.67,19.67,6.9479999999999995,0.0,13.2,15.8,66.0,78.0,2.6000000000000014,54.69176196612318,80.63416724918207,4.0
2016-09-26,1020.9,15.73,76.67,16.67,7.092,0.0,12.6,21.2,58.0,88.0,8.6,57.71627956680525,74.97163991913618,3.0
2016-09-28,1017.13,19.07,69.33,26.0,7.092,0.0,14.6,26.6,48.0,80.0,12.000000000000002,65.4524120259759,74.24392251518702,0.0
2016-09-29,1019.7,17.87,66.67,13.67,10.908,0.1,16.8,20.0,50.0,76.0,3.1999999999999997,61.749735275556986,76.15514059845506,0.0
2016-10-01,1023.23,18.6,67.33,10.67,13.68,0.0,14.9,22.4,54.0,80.0,7.499999999999998,63.02575384341119,75.21734966142301,3.0
2016-10-03,1019.13,20.27,68.0,14.0,11.628,0.0,17.2,23.8,57.0,76.0,6.600000000000001,67.40266497669865,74.26197843982723,3.0
2016-10-04,1017.37,18.83,78.0,14.0,12.492,0.0,17.0,21.7,64.0,86.0,4.699999999999999,63.77810565077342,70.91026129171837,3.0
2016-10-05,1015.4,18.87,73.0,14.0,14.04,0.0,16.3,21.2,62.0,83.0,4.899999999999999,63.632613343046074,73.02998623837499,0.0
2016-10-11,1016.77,21.27,64.33,15.33,8.388,0.0,16.2,27.8,45.0,79.0,11.6,70.3065227360018,75.1608165234557,1.0
2016-10-16,1008.57,21.67,92.0,20.0,5.508,8.8,21.0,22.6,87.0,95.0,1.6000000000000014,71.80731916897815,67.19576285528417,1.0
2016-10-17,1011.13,20.23,97.67,3.33,6.012,99.7,19.6,20.8,97.0,98.0,1.1999999999999993,68.40321807693738,61.191490889372574,2.0
2016-10-19,1009.7,20.0,96.67,18.33,5.292,20.7,19.6,20.6,96.0,97.0,1.0,68.08221650309082,61.373466945086946,1.0
2016-10-26,1009.23,23.07,80.67,10.67,9.0,2.0,19.2,26.8,71.0,90.0,7.600000000000001,74.45615406169402,73.65329181399996,0.0
2016-10-27,1004.9,18.7,78.67,28.67,12.132000000000001,24.3,16.0,22.2,53.0,94.0,6.199999999999999,63.5233191577952,70.63273248016634,1.0
2016-11-01,1007.33,22.67,83.33,14.0,5.508,2.2,21.6,23.8,74.0,95.0,2.1999999999999997,74.07606251796592,72.22842766119284,2.0
2016-11-04,1022.83,20.93,52.67,24.33,5.760000000000001,0.0,17.2,27.2,29.0,65.0,10.0,70.06441649424136,76.78578397057503,0.0
2016-11-05,1021.8,24.27,48.67,24.33,7.452,0.0,20.7,30.6,32.0,58.0,9.900000000000002,77.45467647108511,77.90798989554521,2.0
2016-11-07,1013.4,27.73,61.0,25.67,8.748000000000001,0.0,22.6,34.4,43.0,81.0,11.799999999999995,85.47188104631186,84.48801835508587,1.0
2016-11-11,1011.8,21.27,66.0,15.33,8.892000000000001,5.0,20.8,21.8,55.0,79.0,1.0,70.22101529128608,74.8316141068037,3.0
2016-11-15,1006.77,26.57,62.67,18.33,7.092,0.0,22.6,32.6,45.0,78.0,10.0,82.8239669492633,81.88035825404748,0.0
2016-11-19,1019.3,18.9,67.0,17.0,6.84,0.0,15.6,22.6,51.0,81.0,7.000000000000002,65.12626317219969,75.08901074625614,0.0
2016-11-20,1014.5,21.47,62.67,15.33,7.668,0.0,17.0,26.7,56.0,71.0,9.7,70.9027435676181,75.49817169383867,0.0
2016-11-28,1011.93,23.37,84.33,16.67,6.012,22.8,22.5,24.3,73.0,94.0,1.8000000000000007,75.57801639524996,73.60560105842396,2.0
2016-12-08,1009.43,25.23,61.33,15.33,6.732,4.4,22.9,29.6,50.0,78.0,6.700000000000003,79.75455169831092,79.16119303035794,1.0
2016-12-16,1022.57,23.7,55.33,10.67,11.520000000000001,0.0,19.1,28.0,49.0,66.0,8.899999999999999,75.69503450483882,77.3765754296683,2.0
2016-12-19,1008.9,26.43,72.0,27.0,7.812,4.2,25.5,27.8,62.0,83.0,2.3000000000000007,82.45767097028008,82.48762061182849,2.0
2016-12-21,1010.73,27.8,71.0,18.33,6.732,0.0,25.2,32.3,57.0,80.0,7.099999999999998,85.68165871640153,86.7335747705921,4.0
2016-12-23,1010.07,29.63,66.0,26.0,8.028,6.5,25.6,34.0,50.0,84.0,8.399999999999999,89.93432836130654,91.9449008442871,2.0
2016-12-26,1004.5,31.27,63.33,25.67,9.828,8.2,27.2,37.2,42.0,79.0,10.000000000000004,93.87628979587043,97.39918611736917,3.0
2016-12-29,1013.17,24.97,90.33,4.67,3.3480000000000003,9.4,23.1,27.2,86.0,93.0,4.099999999999998,79.62093095560442,78.0446263568933,4.0
2017-01-02,1010.4,29.03,76.0,18.33,8.748000000000001,0.0,28.0,30.2,68.0,83.0,2.1999999999999997,88.53610971989139,93.15209021109982,4.0
2017-01-05,1008.77,26.57,79.0,18.33,8.28,28.0,22.2,30.8,69.0,94.0,8.600000000000001,82.76054296896359,83.73955897595904,4.0
2017-01-07,1014.7,24.97,75.33,9.33,4.932,0.0,22.6,29.0,59.0,87.0,6.399999999999999,79.36893438578196,78.61118290083884,3.0
2017-01-19,1016.17,26.57,66.0,14.0,9.107999999999999,0.0,24.8,29.2,55.0,77.0,4.399999999999999,82.72072351720811,82.23440352763727,2.0
2017-01-21,1018.03,26.0,68.67,14.0,10.188,0.0,23.0,28.6,59.0,78.0,5.600000000000001,81.31215530268084,81.04204588823359,3.0
2017-01-28,1019.4,25.3,64.67,19.67,5.760000000000001,0.0,22.0,29.3,54.0,74.0,7.300000000000001,80.01492657177137,79.34886794192022,3.0
2017-01-29,1018.93,26.53,70.67,10.67,7.092,0.0,23.5,30.4,62.0,78.0,6.899999999999999,82.73131865633911,82.63702412774268,3.0
2017-01-30,1017.23,28.8,67.67,19.67,7.452,0.0,25.6,32.4,51.0,82.0,6.799999999999997,87.9902430990337,89.41383255731857,2.0
2017-02-09,1013.47,27.8,62.33,19.67,8.532,0.0,23.2,33.0,51.0,71.0,9.8,85.64123341316078,84.92659757520977,2.0
2017-02-16,1014.57,29.57,74.0,27.33,6.12,1.4,25.6,34.4,54.0,92.0,8.799999999999997,89.74777356857456,94.84247475801855,1.0
2017-02-19,1013.47,30.0,70.0,8.0,7.452,0.5,26.8,34.2,62.0,75.0,7.400000000000002,90.78112167597372,95.06843159999984,2.0
2017-02-20,1016.53,28.37,78.67,13.67,4.212,3.9,24.3,34.6,52.0,96.0,10.3,87.02292467049028,91.05865777111565,1.0
2017-02-21,1015.83,29.93,73.0,24.33,5.508,0.0,28.0,33.0,61.0,81.0,5.0,90.54713923161711,96.07987004736054,4.0
2017-02-24,1010.73,28.2,75.0,21.33,6.48,0.0,26.6,30.8,66.0,85.0,4.199999999999999,86.60764163493107,89.24382250979201,1.0
2017-02-27,1011.7,28.23,68.33,10.67,8.028,0.0,25.4,32.5,54.0,79.0,7.100000000000001,86.65805273790535,87.58511042902398,1.0
2017-03-12,1009.2,22.8,88.0,24.33,9.251999999999999,75.39999999999999,22.0,23.2,78.0,97.0,1.1999999999999993,73.7858171686224,71.30380720156785,1.0
2017-03-16,1010.07,24.97,84.0,21.0,5.652,8.5,23.3,26.4,81.0,87.0,3.099999999999998,79.27651306132009,78.33740061295946,4.0
2017-03-23,1017.0,24.5,73.33,17.0,5.652,0.0,22.9,27.6,58.0,83.0,4.700000000000003,78.20796712285997,77.58807560152468,3.0
2017-03-25,1015.63,23.6,84.33,9.33,5.652,2.1,21.8,26.6,76.0,89.0,4.800000000000001,76.16181532580867,74.19952282761182,1.0
2017-03-30,1018.77,24.07,64.67,11.0,7.2,0.0,21.0,27.5,52.0,75.0,6.5,77.020080104274,77.33330245303185,1.0
2017-03-31,1020.7,23.37,65.33,12.33,10.188,0.0,20.1,27.2,50.0,83.0,7.099999999999998,75.03259813798667,76.40383004309044,3.0
2017-04-09,1015.8,25.13,84.0,15.33,5.867999999999999,1.0,24.0,25.8,80.0,89.0,1.8000000000000007,79.61559257415857,78.87925880341668,2.0
2017-04-11,1013.23,22.53,73.67,27.0,11.052,26.3,18.4,25.0,52.0,87.0,6.600000000000001,72.92463726984347,74.18542031343226,1.0
2017-04-13,1020.5,19.2,70.67,10.67,6.372,0.0,15.8,26.0,53.0,82.0,10.2,65.94633330763827,73.72698311528228,1.0
2017-04-27,1016.83,15.93,57.33,27.0,17.532,0.0,13.0,19.4,44.0,69.0,6.399999999999999,55.80025460980103,81.63739215841895,2.0
2017-05-01,1023.33,17.97,81.0,10.67,3.6,0.0,13.1,23.2,63.0,99.0,10.1,64.22324585812142,69.74486374962348,1.0
2017-05-07,1017.5,22.8,79.0,10.67,10.08,0.0,19.9,28.5,58.0,92.0,8.600000000000001,73.68434383446726,73.48757125286382,1.0
2017-05-28,1020.3,18.17,93.0,14.0,10.8,13.1,17.1,20.0,91.0,95.0,2.8999999999999986,62.49166774784776,61.94720926079748,4.0
2017-06-02,1018.97,17.33,80.67,24.33,7.2,1.6,15.6,20.8,58.0,95.0,5.200000000000001,61.38930149951678,70.40440245297702,3.0
2017-06-05,1014.97,17.0,87.33,14.0,4.788,0.0,16.6,17.6,82.0,96.0,1.0,61.51004206471901,66.32566623406755,2.0
2017-06-09,1014.87,13.27,87.67,28.67,11.268,2.9,11.4,15.6,84.0,90.0,4.199999999999999,50.59937184134717,72.51882048198539,1.0
2017-06-12,1019.13,14.27,86.33,18.0,2.988,0.0,11.4,19.6,68.0,98.0,8.200000000000001,56.563577258665376,71.19217861688315,1.0
2017-06-17,1012.3,21.5,74.0,18.33,5.760000000000001,0.0,17.3,28.4,50.0,90.0,11.099999999999998,71.36230911304963,73.05863635510005,1.0
2017-06-18,1010.37,18.37,84.0,11.0,8.388,0.0,15.1,20.2,81.0,89.0,5.1,63.495001827442096,67.88773944184081,0.0
2017-06-25,1022.73,20.63,72.67,22.67,5.508,0.1,16.2,26.7,47.0,86.0,10.5,69.44782608603086,72.96650860504158,1.0
2017-06-27,1019.23,19.6,72.33,20.0,5.508,0.0,15.6,27.2,47.0,87.0,11.6,67.11102043657345,73.02262052088759,3.0
2017-07-08,1023.6,20.2,70.67,15.33,5.292,0.0,15.8,26.4,48.0,89.0,10.599999999999998,68.53449762287738,73.505693949515,2.0
2017-07-17,1025.5,8.5,85.0,22.67,9.251999999999999,17.1,8.4,8.6,71.0,92.0,0.1999999999999993,39.919873329612635,94.68788878680004,1.0
2017-07-18,1030.57,8.07,66.0,30.33,14.508000000000001,0.0,4.7,12.2,46.0,78.0,7.499999999999999,36.97944234709108,108.29026189932526,2.0
2017-07-21,1021.6,12.77,77.67,22.67,6.588,0.0,7.9,19.6,49.0,95.0,11.7,51.08371811963982,82.01839970012475,5.0
2017-07-22,1022.6,13.63,77.67,7.67,4.680000000000001,0.0,8.0,20.9,56.0,94.0,12.9,54.01195189976866,79.35384799147798,2.0
2017-08-14,1015.57,16.13,74.67,27.0,12.852,2.7,13.9,18.4,63.0,82.0,4.499999999999998,57.14283478926197,75.33617650079961,1.0
2017-08-20,1016.6,16.77,76.0,22.67,6.9479999999999995,23.9,12.9,20.4,56.0,89.0,7.499999999999998,60.17187350071639,73.64106159829333,1.0
2017-08-21,1029.73,13.37,62.0,21.33,5.148,0.0,10.2,18.1,48.0,82.0,7.900000000000002,53.1661554630262,87.12798586401848,3.0
2017-08-23,1019.23,21.3,65.0,18.33,6.588,0.0,16.1,28.8,51.0,79.0,12.7,70.7211934157809,75.03895176251191,3.0
2017-08-31,1024.6,16.3,71.0,17.0,7.452,0.4,13.2,21.7,59.0,82.0,8.5,58.91859125590844,76.79223571067202,2.0
2017-09-10,1011.07,25.93,73.0,14.0,5.760000000000001,0.0,21.4,34.6,44.0,89.0,13.200000000000005,81.44943946624366,81.1323618654727,1.0
2017-09-11,1012.73,23.3,69.67,22.67,14.652000000000001,0.0,21.9,25.7,65.0,74.0,3.8000000000000007,74.45670979122622,75.83254216589418,4.0
2017-09-19,1020.73,20.47,80.33,7.67,4.788,0.0,16.6,26.8,65.0,90.0,10.2,69.29412921833303,70.21833011344589,0.0
2017-09-21,1015.77,27.77,61.0,15.33,5.4,0.0,23.7,35.0,31.0,85.0,11.3,85.64996772578584,84.5933351071821,1.0
2017-09-27,1013.67,22.5,80.33,25.67,5.292,0.0,21.2,24.2,69.0,87.0,3.0,73.73573050042302,72.65748653269834,2.0
2017-09-30,1010.87,18.37,88.0,20.0,8.388,13.7,16.1,22.0,76.0,96.0,5.899999999999999,63.495001827442096,65.43955753703995,1.0
2017-10-06,1012.8,22.5,80.0,10.67,5.04,2.5,21.4,23.3,71.0,87.0,1.900000000000002,73.79065278905657,72.7385458375,4.0
2017-10-12,1013.57,19.27,94.33,12.33,6.9479999999999995,36.9,17.9,21.0,90.0,97.0,3.1000000000000014,65.95258187054046,61.82540829200684,2.0
2017-10-15,1021.53,20.1,64.0,3.0,3.132,0.0,16.7,24.2,41.0,84.0,7.5,69.09768895272109,75.28331281887606,3.0
2017-10-17,1015.7,24.67,62.0,15.33,8.388,0.0,19.5,31.1,40.0,83.0,11.6,78.29244380120971,78.28440545517378,1.0
2017-10-19,1011.4,21.87,83.33,24.33,11.772,44.8,19.9,24.3,69.0,94.0,4.400000000000002,71.24893191848463,70.75113957761612,1.0
2017-10-28,1005.37,20.23,78.0,27.0,10.548,5.4,19.2,21.4,70.0,91.0,2.1999999999999997,67.47558274447437,70.99719157167515,2.0
2017-10-30,1008.67,24.13,73.33,16.67,5.760000000000001,0.0,20.1,28.0,63.0,87.0,7.899999999999999,77.35083119632282,76.82243838032466,1.0
2017-11-08,1013.1,20.27,81.33,16.67,8.388,2.7,20.0,20.4,76.0,87.0,0.3999999999999986,67.95772242270534,69.6774569916675,1.0
2017-11-14,1014.17,25.4,55.67,14.0,7.308,0.0,21.6,30.4,44.0,65.0,8.799999999999997,80.0950985425264,79.2662711113199,1.0
2017-11-17,1010.2,21.4,78.33,9.33,5.652,14.0,17.4,25.8,62.0,96.0,8.400000000000002,71.1601109330166,71.71647729023229,2.0
2017-11-20,1012.5,24.3,58.0,11.0,8.028,0.0,20.2,28.6,55.0,63.0,8.400000000000002,77.4610790236435,77.87662041634813,0.0
2017-11-26,1010.07,20.57,86.33,15.33,1.1880000000000002,47.7,18.4,24.1,71.0,98.0,5.700000000000003,71.34175475337457,67.76016864268296,2.0
2017-12-01,1013.33,22.63,70.67,12.33,12.132000000000001,0.0,19.5,26.0,59.0,79.0,6.5,73.04815140746364,74.85990099771547,1.0
2017-12-05,1016.8,22.0,81.0,14.0,13.212,3.6,19.4,24.8,70.0,92.0,5.400000000000002,71.40149901358623,71.66764336719979,2.0
2017-12-06,1012.9,26.23,72.0,12.33,8.748000000000001,0.0,20.9,31.0,60.0,89.0,10.1,81.93623257679704,81.90742414276093,1.0
2017-12-12,1015.97,22.67,56.0,16.33,8.388,0.0,19.2,26.0,50.0,65.0,6.800000000000001,73.59484317461684,76.69258307324705,2.0
2017-12-16,1009.6,29.13,61.0,21.0,6.012,0.0,24.6,35.6,42.0,73.0,11.0,88.73942987088074,88.54862544790507,2.0
2017-12-19,1017.73,23.13,70.67,14.0,9.251999999999999,0.0,19.6,27.4,66.0,77.0,7.799999999999997,74.56733894952262,75.47108490861424,1.0
2018-01-04,1010.63,27.83,55.67,28.67,6.732,0.0,24.7,33.2,36.0,68.0,8.500000000000004,85.75084673606796,83.7863830854689,0.0
2018-01-08,1019.27,24.77,60.33,14.0,9.72,0.0,21.7,27.8,54.0,65.0,6.100000000000001,78.41252865543476,78.44485229007088,6.0
2018-01-13,1007.73,27.87,71.33,15.33,7.668,0.0,23.8,32.6,59.0,82.0,8.8,85.82282687847425,87.05489190709555,1.0
2018-02-14,1021.9,23.93,66.67,14.0,9.468,0.0,21.0,27.0,54.0,75.0,6.0,76.4399761297986,77.00698219947402,0.0
2018-02-15,1022.1,24.47,58.33,9.0,9.828,0.0,21.8,27.4,52.0,71.0,5.599999999999998,77.68969815978208,78.06955101515757,0.0
2018-02-21,1006.77,24.2,82.0,27.33,7.2,16.3,21.6,28.8,60.0,93.0,7.199999999999999,77.32156396460317,76.14614500742402,1.0
2018-02-27,1012.17,25.83,77.33,12.33,7.452,0.0,23.2,30.2,62.0,89.0,7.0,81.08281862110712,81.07740472623692,1.0
2018-03-03,1014.13,26.4,75.0,10.67,4.32,0.0,24.4,29.8,60.0,83.0,5.400000000000002,82.63848644203821,82.704524944768,0.0
2018-03-14,1010.27,26.07,54.0,12.33,6.48,0.0,22.4,32.6,35.0,69.0,10.200000000000005,81.71068610158676,80.18560464080409,2.0
2018-03-17,1012.07,25.3,66.0,11.0,5.867999999999999,0.0,21.1,32.4,44.0,81.0,11.299999999999995,80.00326949130537,79.37286250001202,2.0
2018-03-21,1016.1,20.17,79.67,25.67,7.812,0.0,18.5,23.0,69.0,87.0,4.5,67.84133475750377,70.30858677147134,2.0
2018-03-25,1011.97,21.67,87.33,9.0,7.092,29.9,20.9,22.3,78.0,96.0,1.400000000000002,71.47455106604886,69.02065747550505,1.0
2018-03-27,1018.8,21.1,90.0,14.0,7.092,0.5,19.8,22.3,88.0,93.0,2.5,70.15431289187903,66.88862768930821,2.0
2018-03-30,1014.9,25.4,82.0,4.67,1.1880000000000002,0.0,23.2,29.6,65.0,91.0,6.400000000000002,81.09090784751217,79.81449833385616,0.0
2018-03-31,1012.27,23.53,91.67,0.0,0.0,8.1,23.1,24.0,89.0,95.0,0.8999999999999986,81.95101100000001,72.55591174031996,1.0
2018-04-01,1009.43,23.07,89.0,13.67,2.16,10.5,21.1,25.8,78.0,96.0,4.699999999999999,75.8811401302386,71.76681487413443,4.0
2018-04-04,1012.43,22.97,85.33,6.33,2.988,1.6,21.2,26.1,77.0,91.0,4.900000000000002,75.36894174100127,72.40457358756574,1.0
2018-04-06,1013.8,23.4,78.33,14.0,2.7720000000000002,0.0,20.4,28.8,57.0,91.0,8.400000000000002,76.36412411562057,74.74990977075647,0.0
2018-04-07,1013.9,24.93,74.0,12.0,2.628,0.0,21.6,30.4,55.0,88.0,8.799999999999997,79.68508190074246,78.54329487005035,1.0
2018-04-09,1017.13,26.07,73.0,6.0,3.492,0.0,22.8,31.4,47.0,87.0,8.599999999999998,82.00094522272161,81.52901282092851,1.0
2018-04-12,1013.83,29.03,60.33,26.0,4.680000000000001,0.0,26.6,33.6,46.0,72.0,7.0,88.49494283869016,88.04384205894485,3.0
2018-04-17,1023.6,23.4,63.67,17.0,8.748000000000001,0.0,20.6,28.2,48.0,73.0,7.599999999999998,75.26564246431238,76.59155262776378,3.0
2018-04-19,1018.8,25.4,62.0,26.0,5.652,0.0,22.2,30.9,44.0,71.0,8.7,80.25411891991129,79.4685097956162,1.0
2018-04-24,1018.03,26.0,78.0,18.33,7.308,0.0,24.8,27.7,70.0,83.0,2.8999999999999986,81.48828030785123,81.66283815520025,2.0
2018-04-26,1018.3,25.13,84.33,18.0,4.068,0.0,23.6,27.4,76.0,92.0,3.799999999999997,79.8504605916545,78.87131190763881,1.0
2018-05-05,1018.83,22.7,84.0,9.33,3.492,0.0,21.0,25.1,74.0,89.0,4.100000000000001,74.62782087604506,72.12129019284411,3.0
2018-05-20,1015.03,12.93,84.0,28.67,19.188000000000002,23.5,11.4,14.6,72.0,95.0,3.1999999999999997,47.97473212999512,76.74715550534157,1.0
2018-05-23,1023.73,13.67,75.33,24.33,3.8520000000000003,0.0,9.8,17.2,54.0,92.0,7.399999999999999,54.61740476135847,80.68633754350651,3.0
2018-06-06,1016.17,13.67,78.67,27.0,11.520000000000001,8.6,11.6,15.6,61.0,95.0,4.0,51.494060487144125,78.57711541195224,5.0
2018-06-08,1019.63,12.53,66.67,32.0,14.868,0.0,8.8,16.8,51.0,82.0,8.0,47.8725263897339,88.46896475550474,3.0
2018-06-11,1004.97,23.43,75.0,27.33,6.588,1.6,18.7,28.4,63.0,86.0,9.7,75.62480682501662,75.31702792816209,1.0
2018-06-20,1021.57,16.13,82.33,27.0,4.32,0.1,11.0,24.2,58.0,96.0,13.2,59.7887915110412,70.7762918868343,3.0
2018-06-21,1015.9,19.13,78.33,24.33,10.08,0.0,13.6,27.4,52.0,93.0,13.8,64.92955014128754,70.69798305567522,4.0
2018-06-25,1016.83,12.1,91.33,22.67,4.788,16.4,11.2,12.6,83.0,96.0,1.4000000000000004,50.51810343281449,72.38490727648428,3.0
2018-07-02,1010.97,17.97,91.33,12.33,9.360000000000001,13.4,16.7,19.2,86.0,96.0,2.5,62.32230478685814,63.12197109293949,1.0
2018-07-13,1020.8,13.13,80.0,24.33,5.867999999999999,0.0,8.6,19.6,51.0,98.0,11.000000000000002,52.250163128504326,79.24836663124378,0.0
2018-07-14,1016.2,16.0,79.33,25.67,4.068,0.0,10.7,24.8,54.0,95.0,14.1,59.63380694843835,72.91430741167846,1.0
2018-07-19,1014.03,22.27,74.0,10.67,2.52,0.0,16.6,30.5,43.0,94.0,13.9,74.03562293646497,73.80417387475931,2.0
2018-07-28,1015.0,14.63,94.67,8.0,4.32,1.4,13.7,16.2,91.0,98.0,2.5,56.45144561070086,62.65965600379645,3.0
2018-07-31,1021.3,12.97,83.33,21.33,5.867999999999999,0.0,10.4,16.2,63.0,98.0,5.799999999999999,51.88529073589561,77.17826706772487,1.0
2018-08-01,1024.43,11.9,66.33,14.0,7.812,0.0,9.4,15.1,49.0,79.0,5.699999999999999,48.53189378631203,90.84565544582824,1.0
2018-08-09,1014.87,12.37,85.67,27.0,9.107999999999999,4.1,10.1,15.4,75.0,96.0,5.300000000000001,49.136082437772735,77.08956781254432,6.0
2018-08-13,1019.8,17.83,80.0,24.33,5.508,0.0,14.4,23.8,60.0,91.0,9.4,63.0953447088651,70.3844991696292,4.0
2018-08-15,1023.67,15.6,71.67,16.67,10.548,0.0,14.2,16.8,61.0,79.0,2.6000000000000014,56.38796222049773,77.82588839296622,3.0
