Data Medicao,dia,mês,ano,Tmáxdia
5/26/2018,26,5,2018,"25,5"
5/27/2018,27,5,2018,"27,6"
5/28/2018,28,5,2018,"29,7"
5/29/2018,29,5,2018,"27,8"
5/30/2018,30,5,2018,28
5/31/2018,31,5,2018,"24,9"
6/1/2018,1,6,2018,23
6/2/2018,2,6,2018,"18,1"
6/3/2018,3,6,2018,15
6/4/2018,4,6,2018,"19,8"
6/5/2018,5,6,2018,"16,2"
6/6/2018,6,6,2018,16
6/7/2018,7,6,2018,"16,2"
6/8/2018,8,6,2018,17
6/9/2018,9,6,2018,"22,6"
6/10/2018,10,6,2018,"21,2"
6/11/2018,11,6,2018,29
6/12/2018,12,6,2018,23
6/13/2018,13,6,2018,"16,4"
6/14/2018,14,6,2018,"13,2"
6/15/2018,15,6,2018,"12,3"
6/16/2018,16,6,2018,"13,4"
6/17/2018,17,6,2018,"15,4"
6/18/2018,18,6,2018,19
6/19/2018,19,6,2018,"20,7"
6/20/2018,20,6,2018,"24,8"
6/21/2018,21,6,2018,"27,6"
6/22/2018,22,6,2018,"19,4"
6/23/2018,23,6,2018,26
6/24/2018,24,6,2018,"15,1"
6/25/2018,25,6,2018,"12,7"
6/26/2018,26,6,2018,"15,6"
6/27/2018,27,6,2018,"18,1"
6/28/2018,28,6,2018,"17,1"
6/29/2018,29,6,2018,"18,4"
6/30/2018,30,6,2018,"18,2"
7/1/2018,1,7,2018,"23,3"
7/2/2018,2,7,2018,"19,4"
7/3/2018,3,7,2018,"15,4"
7/4/2018,4,7,2018,"13,1"
7/5/2018,5,7,2018,"13,2"
7/6/2018,6,7,2018,16
7/7/2018,7,7,2018,"21,9"
7/8/2018,8,7,2018,"18,2"
7/9/2018,9,7,2018,"12,8"
7/10/2018,10,7,2018,"16,2"
7/11/2018,11,7,2018,"17,1"
7/12/2018,12,7,2018,"18,2"
7/13/2018,13,7,2018,"20,2"
7/14/2018,14,7,2018,"26,4"
7/15/2018,15,7,2018,"29,4"
7/16/2018,16,7,2018,"20,7"
7/17/2018,17,7,2018,"18,6"
7/18/2018,18,7,2018,"27,7"
7/19/2018,19,7,2018,"30,5"
7/20/2018,20,7,2018,"29,2"
7/21/2018,21,7,2018,"15,2"
7/22/2018,22,7,2018,"19,6"
7/23/2018,23,7,2018,"16,3"
7/24/2018,24,7,2018,"14,7"
7/25/2018,25,7,2018,"15,5"
7/26/2018,26,7,2018,"20,4"
7/27/2018,27,7,2018,"18,3"
7/28/2018,28,7,2018,"17,5"
7/29/2018,29,7,2018,"17,8"
7/30/2018,30,7,2018,"18,4"
7/31/2018,31,7,2018,"17,2"
8/1/2018,1,8,2018,"15,6"
8/2/2018,2,8,2018,"21,6"
8/3/2018,3,8,2018,"24,5"
8/4/2018,4,8,2018,"22,6"
8/5/2018,5,8,2018,"18,3"
8/6/2018,6,8,2018,"19,9"
8/7/2018,7,8,2018,24
8/8/2018,8,8,2018,"17,3"
8/9/2018,9,8,2018,"15,4"
8/10/2018,10,8,2018,"11,1"
8/11/2018,11,8,2018,"14,6"
8/12/2018,12,8,2018,"20,3"
8/13/2018,13,8,2018,24
8/14/2018,14,8,2018,"24,8"
8/15/2018,15,8,2018,"17,1"
8/16/2018,16,8,2018,"20,4"
8/17/2018,17,8,2018,"24,8"
8/18/2018,18,8,2018,"25,7"
8/19/2018,19,8,2018,"26,6"
8/20/2018,20,8,2018,"14,1"
8/21/2018,21,8,2018,"13,6"
8/22/2018,22,8,2018,"14,6"
8/23/2018,23,8,2018,"20,8"
8/24/2018,24,8,2018,"21,6"
8/25/2018,25,8,2018,"16,6"
8/26/2018,26,8,2018,"15,3"
8/27/2018,27,8,2018,"21,8"
8/28/2018,28,8,2018,"24,1"
8/29/2018,29,8,2018,"29,4"
8/30/2018,30,8,2018,"23,4"
8/31/2018,31,8,2018,"18,5"
9/1/2018,1,9,2018,"18,4"
9/2/2018,2,9,2018,"20,2"
9/3/2018,3,9,2018,"17,8"
9/4/2018,4,9,2018,"20,2"
9/5/2018,5,9,2018,"22,2"
9/6/2018,6,9,2018,"26,4"
9/7/2018,7,9,2018,"27,2"
9/8/2018,8,9,2018,"24,7"
9/9/2018,9,9,2018,"23,8"
9/10/2018,10,9,2018,"22,8"
9/11/2018,11,9,2018,"20,6"
9/12/2018,12,9,2018,"24,1"
9/13/2018,13,9,2018,"26,6"
9/14/2018,14,9,2018,"20,4"
9/15/2018,15,9,2018,"22,6"
9/16/2018,16,9,2018,"24,2"
9/17/2018,17,9,2018,"24,4"
9/18/2018,18,9,2018,"24,8"
9/19/2018,19,9,2018,"29,2"
9/20/2018,20,9,2018,22
9/21/2018,21,9,2018,"27,2"
9/22/2018,22,9,2018,"33,4"
9/23/2018,23,9,2018,"25,5"
9/24/2018,24,9,2018,"22,6"
9/25/2018,25,9,2018,"21,7"
9/26/2018,26,9,2018,"26,6"
9/27/2018,27,9,2018,"24,4"
9/28/2018,28,9,2018,26
9/29/2018,29,9,2018,"32,3"
9/30/2018,30,9,2018,"25,2"
10/1/2018,1,10,2018,"26,4"
10/2/2018,2,10,2018,"20,4"
10/3/2018,3,10,2018,"19,4"
10/4/2018,4,10,2018,24
10/5/2018,5,10,2018,"22,2"
10/6/2018,6,10,2018,"22,2"
10/7/2018,7,10,2018,"28,3"
10/8/2018,8,10,2018,"31,3"
10/9/2018,9,10,2018,"28,5"
10/10/2018,10,10,2018,"24,2"
10/11/2018,11,10,2018,"23,1"
10/12/2018,12,10,2018,"28,3"
10/13/2018,13,10,2018,"22,5"
10/14/2018,14,10,2018,"23,6"
10/15/2018,15,10,2018,"27,5"
10/16/2018,16,10,2018,"30,3"
10/17/2018,17,10,2018,"30,8"
10/18/2018,18,10,2018,"27,2"
10/19/2018,19,10,2018,"25,7"
10/20/2018,20,10,2018,23
10/21/2018,21,10,2018,"25,4"
10/22/2018,22,10,2018,"30,3"
10/23/2018,23,10,2018,"25,2"
10/24/2018,24,10,2018,"24,1"
10/25/2018,25,10,2018,"28,6"
10/26/2018,26,10,2018,"27,8"
10/27/2018,27,10,2018,"23,5"
10/28/2018,28,10,2018,"24,4"
10/29/2018,29,10,2018,"26,6"
10/30/2018,30,10,2018,33
10/31/2018,31,10,2018,"25,8"
11/1/2018,1,11,2018,"23,2"
11/2/2018,2,11,2018,"26,8"
11/3/2018,3,11,2018,"21,6"
11/4/2018,4,11,2018,"25,4"
11/5/2018,5,11,2018,"29,8"
11/6/2018,6,11,2018,"29,6"
11/7/2018,7,11,2018,"25,2"
11/8/2018,8,11,2018,"27,6"
11/9/2018,9,11,2018,"31,4"
11/10/2018,10,11,2018,"33,9"
11/11/2018,11,11,2018,"34,1"
11/12/2018,12,11,2018,"34,7"
11/13/2018,13,11,2018,34
11/14/2018,14,11,2018,"28,2"
11/15/2018,15,11,2018,"29,2"
11/16/2018,16,11,2018,"29,7"
11/17/2018,17,11,2018,29
11/18/2018,18,11,2018,"23,3"
11/19/2018,19,11,2018,"25,5"
11/20/2018,20,11,2018,"28,8"
11/21/2018,21,11,2018,"32,4"
11/22/2018,22,11,2018,"33,7"
11/23/2018,23,11,2018,"33,3"
11/24/2018,24,11,2018,"25,2"
11/25/2018,25,11,2018,"26,1"
11/26/2018,26,11,2018,"26,2"
11/27/2018,27,11,2018,"26,5"
11/28/2018,28,11,2018,"25,6"
11/29/2018,29,11,2018,"31,3"
11/30/2018,30,11,2018,"29,3"
12/1/2018,1,12,2018,"27,6"
12/2/2018,2,12,2018,"23,4"
12/3/2018,3,12,2018,"24,3"
12/4/2018,4,12,2018,28
12/5/2018,5,12,2018,27
12/6/2018,6,12,2018,"24,8"
12/7/2018,7,12,2018,"22,8"
12/8/2018,8,12,2018,26
12/9/2018,9,12,2018,31
12/10/2018,10,12,2018,"33,9"
12/11/2018,11,12,2018,"37,9"
12/12/2018,12,12,2018,"30,4"
12/13/2018,13,12,2018,"31,7"
12/14/2018,14,12,2018,"36,4"
12/15/2018,15,12,2018,30
12/16/2018,16,12,2018,"33,3"
12/17/2018,17,12,2018,37
12/18/2018,18,12,2018,"27,6"
12/19/2018,19,12,2018,30
12/20/2018,20,12,2018,"29,4"
12/21/2018,21,12,2018,"26,9"
12/22/2018,22,12,2018,"31,3"
12/23/2018,23,12,2018,"30,4"
12/24/2018,24,12,2018,"29,3"
12/25/2018,25,12,2018,"30,3"
12/26/2018,26,12,2018,"31,7"
12/27/2018,27,12,2018,"33,8"
12/28/2018,28,12,2018,"36,1"
12/29/2018,29,12,2018,"35,1"
12/30/2018,30,12,2018,"37,2"
12/31/2018,31,12,2018,"31,9"
1/1/2019,1,1,2019,"36,6"
1/2/2019,2,1,2019,"38,5"
1/3/2019,3,1,2019,"34,2"
1/4/2019,4,1,2019,"26,5"
1/5/2019,5,1,2019,"28,4"
1/6/2019,6,1,2019,"35,3"
1/7/2019,7,1,2019,"34,6"
1/8/2019,8,1,2019,"32,5"
1/9/2019,9,1,2019,"28,9"
1/10/2019,10,1,2019,"30,2"
1/11/2019,11,1,2019,"27,4"
1/12/2019,12,1,2019,"26,5"
1/13/2019,13,1,2019,"35,5"
1/14/2019,14,1,2019,"32,7"
1/15/2019,15,1,2019,"34,7"
1/16/2019,16,1,2019,"31,9"
1/17/2019,17,1,2019,28
1/18/2019,18,1,2019,"28,8"
1/19/2019,19,1,2019,"24,8"
1/20/2019,20,1,2019,"28,6"
1/21/2019,21,1,2019,"29,8"
1/22/2019,22,1,2019,34
1/23/2019,23,1,2019,"34,9"
1/24/2019,24,1,2019,"31,6"
1/25/2019,25,1,2019,"31,7"
1/26/2019,26,1,2019,"35,7"
1/27/2019,27,1,2019,"35,3"
1/28/2019,28,1,2019,"36,1"
1/29/2019,29,1,2019,"37,3"
1/30/2019,30,1,2019,"38,4"
1/31/2019,31,1,2019,"36,7"
2/1/2019,1,2,2019,36
2/2/2019,2,2,2019,31
2/3/2019,3,2,2019,"25,6"
2/4/2019,4,2,2019,"26,6"
2/5/2019,5,2,2019,"28,6"
2/6/2019,6,2,2019,"30,2"
2/7/2019,7,2,2019,"32,4"
2/8/2019,8,2,2019,"34,5"
2/9/2019,9,2,2019,"37,3"
2/10/2019,10,2,2019,"29,8"
2/11/2019,11,2,2019,"34,7"
2/12/2019,12,2,2019,"25,3"
2/13/2019,13,2,2019,27
2/14/2019,14,2,2019,31
2/15/2019,15,2,2019,"25,4"
2/16/2019,16,2,2019,"28,6"
2/17/2019,17,2,2019,"29,4"
2/18/2019,18,2,2019,"31,7"
2/19/2019,19,2,2019,"32,3"
2/20/2019,20,2,2019,"33,8"
2/21/2019,21,2,2019,"35,2"
2/22/2019,22,2,2019,"34,3"
2/23/2019,23,2,2019,"35,9"
2/24/2019,24,2,2019,32
2/25/2019,25,2,2019,24
2/26/2019,26,2,2019,"24,9"
2/27/2019,27,2,2019,"24,7"
2/28/2019,28,2,2019,"29,2"
3/1/2019,1,3,2019,"31,4"
3/2/2019,2,3,2019,"31,5"
3/3/2019,3,3,2019,"29,9"
3/4/2019,4,3,2019,"35,7"
3/5/2019,5,3,2019,"34,9"
3/6/2019,6,3,2019,"31,7"
3/7/2019,7,3,2019,"33,7"
3/8/2019,8,3,2019,"30,1"
3/9/2019,9,3,2019,"23,6"
3/10/2019,10,3,2019,"24,9"
3/11/2019,11,3,2019,"27,2"
3/12/2019,12,3,2019,"28,8"
3/13/2019,13,3,2019,28
3/14/2019,14,3,2019,"28,9"
3/15/2019,15,3,2019,"30,2"
3/16/2019,16,3,2019,31
3/17/2019,17,3,2019,"25,7"
3/18/2019,18,3,2019,"27,7"
3/19/2019,19,3,2019,"29,9"
3/20/2019,20,3,2019,"25,2"
3/21/2019,21,3,2019,"24,1"
3/22/2019,22,3,2019,"26,3"
3/23/2019,23,3,2019,"27,7"
3/24/2019,24,3,2019,"29,6"
3/25/2019,25,3,2019,"25,2"
3/26/2019,26,3,2019,"27,1"
3/27/2019,27,3,2019,"24,4"
3/28/2019,28,3,2019,"27,6"
3/29/2019,29,3,2019,"29,1"
3/30/2019,30,3,2019,"32,1"
3/31/2019,31,3,2019,"30,2"
4/1/2019,1,4,2019,"31,4"
4/2/2019,2,4,2019,"32,9"
4/3/2019,3,4,2019,"32,6"
4/4/2019,4,4,2019,34
4/5/2019,5,4,2019,"25,7"
4/6/2019,6,4,2019,24
4/7/2019,7,4,2019,"24,6"
4/8/2019,8,4,2019,"26,2"
4/9/2019,9,4,2019,"26,5"
4/10/2019,10,4,2019,"29,4"
4/11/2019,11,4,2019,31
4/12/2019,12,4,2019,"24,1"
4/13/2019,13,4,2019,"30,3"
4/14/2019,14,4,2019,"32,2"
4/15/2019,15,4,2019,"26,9"
4/16/2019,16,4,2019,"22,6"
4/17/2019,17,4,2019,"24,7"
4/18/2019,18,4,2019,"26,2"
4/19/2019,19,4,2019,27
4/20/2019,20,4,2019,"27,1"
4/21/2019,21,4,2019,23
4/22/2019,22,4,2019,"21,4"
4/23/2019,23,4,2019,25
4/24/2019,24,4,2019,"29,2"
4/25/2019,25,4,2019,23
4/26/2019,26,4,2019,"25,7"
4/27/2019,27,4,2019,"23,2"
4/28/2019,28,4,2019,"24,2"
4/29/2019,29,4,2019,"24,8"
4/30/2019,30,4,2019,"25,2"
5/1/2019,1,5,2019,"27,1"
5/2/2019,2,5,2019,"25,6"
5/3/2019,3,5,2019,"28,6"
5/4/2019,4,5,2019,"28,5"
5/5/2019,5,5,2019,30
5/6/2019,6,5,2019,"24,8"
5/7/2019,7,5,2019,"22,9"
5/8/2019,8,5,2019,"22,1"
5/9/2019,9,5,2019,"25,5"
5/10/2019,10,5,2019,"21,6"
5/11/2019,11,5,2019,"20,6"
5/12/2019,12,5,2019,"21,5"
5/13/2019,13,5,2019,"21,7"
5/14/2019,14,5,2019,"20,5"
5/15/2019,15,5,2019,"22,9"
5/16/2019,16,5,2019,"23,9"
5/17/2019,17,5,2019,"25,3"
5/18/2019,18,5,2019,"26,9"
5/19/2019,19,5,2019,"28,1"
5/20/2019,20,5,2019,"25,8"
5/21/2019,21,5,2019,"21,7"
5/22/2019,22,5,2019,"22,7"
5/23/2019,23,5,2019,"19,9"
5/24/2019,24,5,2019,18
5/25/2019,25,5,2019,"20,6"
5/26/2019,26,5,2019,24
5/27/2019,27,5,2019,"25,3"
5/28/2019,28,5,2019,"20,1"
5/29/2019,29,5,2019,"22,1"
5/30/2019,30,5,2019,"16,8"
5/31/2019,31,5,2019,"17,6"
6/1/2019,1,6,2019,"19,8"
6/2/2019,2,6,2019,"21,4"
6/3/2019,3,6,2019,"22,1"
6/4/2019,4,6,2019,"20,9"
6/5/2019,5,6,2019,"23,2"
6/6/2019,6,6,2019,25
6/7/2019,7,6,2019,"25,9"
6/8/2019,8,6,2019,"20,2"
6/9/2019,9,6,2019,24
6/10/2019,10,6,2019,"26,2"
6/11/2019,11,6,2019,27
6/12/2019,12,6,2019,"27,7"
6/13/2019,13,6,2019,"28,8"
6/14/2019,14,6,2019,"30,3"
6/15/2019,15,6,2019,"29,5"
6/16/2019,16,6,2019,"29,6"
6/17/2019,17,6,2019,26
6/18/2019,18,6,2019,"27,2"
6/19/2019,19,6,2019,"23,6"
6/20/2019,20,6,2019,"19,6"
6/21/2019,21,6,2019,"25,1"
6/22/2019,22,6,2019,"27,7"
6/23/2019,23,6,2019,"28,1"
6/24/2019,24,6,2019,"27,9"
6/25/2019,25,6,2019,"29,1"
6/26/2019,26,6,2019,"13,9"
6/27/2019,27,6,2019,"21,3"
6/28/2019,28,6,2019,"22,8"
6/29/2019,29,6,2019,"30,4"
6/30/2019,30,6,2019,"27,1"
7/1/2019,1,7,2019,"16,6"
7/2/2019,2,7,2019,"15,7"
7/3/2019,3,7,2019,"14,7"
7/4/2019,4,7,2019,"13,6"
7/5/2019,5,7,2019,"10,9"
7/6/2019,6,7,2019,"11,9"
7/7/2019,7,7,2019,"13,9"
7/8/2019,8,7,2019,"19,7"
7/9/2019,9,7,2019,"19,9"
7/10/2019,10,7,2019,"21,6"
7/11/2019,11,7,2019,"26,3"
7/12/2019,12,7,2019,"28,1"
7/13/2019,13,7,2019,"18,1"
7/14/2019,14,7,2019,"13,7"
7/15/2019,15,7,2019,"14,1"
7/16/2019,16,7,2019,"16,7"
7/17/2019,17,7,2019,"18,3"
7/18/2019,18,7,2019,"23,5"
7/19/2019,19,7,2019,"21,5"
7/20/2019,20,7,2019,"28,7"
7/21/2019,21,7,2019,"28,6"
7/22/2019,22,7,2019,"26,4"
7/23/2019,23,7,2019,"18,8"
7/24/2019,24,7,2019,"18,4"
7/25/2019,25,7,2019,20
7/26/2019,26,7,2019,"20,2"
7/27/2019,27,7,2019,"14,1"
7/28/2019,28,7,2019,"17,3"
7/29/2019,29,7,2019,"23,9"
7/30/2019,30,7,2019,"20,6"
7/31/2019,31,7,2019,24
8/1/2019,1,8,2019,"29,6"
8/2/2019,2,8,2019,16
8/3/2019,3,8,2019,"15,3"
8/4/2019,4,8,2019,"16,2"
8/5/2019,5,8,2019,"22,1"
8/6/2019,6,8,2019,"28,3"
8/7/2019,7,8,2019,"29,9"
8/8/2019,8,8,2019,"27,4"
8/9/2019,9,8,2019,"22,4"
8/10/2019,10,8,2019,"20,4"
8/11/2019,11,8,2019,"20,2"
8/12/2019,12,8,2019,"19,1"
8/13/2019,13,8,2019,"14,2"
8/14/2019,14,8,2019,"14,3"
8/15/2019,15,8,2019,"22,7"
8/16/2019,16,8,2019,"28,1"
8/17/2019,17,8,2019,"30,2"
8/18/2019,18,8,2019,26
8/19/2019,19,8,2019,"14,4"
8/20/2019,20,8,2019,"16,1"
8/21/2019,21,8,2019,"16,1"
8/22/2019,22,8,2019,"19,9"
8/23/2019,23,8,2019,"18,2"
8/24/2019,24,8,2019,"21,5"
8/25/2019,25,8,2019,"25,1"
8/26/2019,26,8,2019,"23,6"
8/27/2019,27,8,2019,26
8/28/2019,28,8,2019,"28,8"
8/29/2019,29,8,2019,"32,8"
8/30/2019,30,8,2019,"28,5"
8/31/2019,31,8,2019,"18,7"
9/1/2019,1,9,2019,"20,7"
9/2/2019,2,9,2019,21
9/3/2019,3,9,2019,"17,9"
9/4/2019,4,9,2019,"17,6"
9/5/2019,5,9,2019,"16,2"
9/6/2019,6,9,2019,"19,8"
9/7/2019,7,9,2019,"20,9"
9/8/2019,8,9,2019,"27,5"
9/9/2019,9,9,2019,"36,2"
9/10/2019,10,9,2019,29
9/11/2019,11,9,2019,19
9/12/2019,12,9,2019,"18,2"
9/13/2019,13,9,2019,20
9/14/2019,14,9,2019,"23,8"
9/15/2019,15,9,2019,"32,4"
9/16/2019,16,9,2019,27
9/17/2019,17,9,2019,"16,4"
9/18/2019,18,9,2019,"17,7"
9/19/2019,19,9,2019,"27,7"
9/20/2019,20,9,2019,"21,5"
9/21/2019,21,9,2019,"21,7"
9/22/2019,22,9,2019,"20,4"
9/23/2019,23,9,2019,"21,2"
9/24/2019,24,9,2019,"25,2"
9/25/2019,25,9,2019,"25,1"
9/26/2019,26,9,2019,"26,3"
9/27/2019,27,9,2019,"23,2"
9/28/2019,28,9,2019,"24,7"
9/29/2019,29,9,2019,"28,3"
9/30/2019,30,9,2019,"34,7"
10/1/2019,1,10,2019,"36,8"
10/2/2019,2,10,2019,"28,8"
10/3/2019,3,10,2019,"20,8"
10/4/2019,4,10,2019,"23,2"
10/5/2019,5,10,2019,21
10/6/2019,6,10,2019,"19,1"
10/7/2019,7,10,2019,"27,7"
10/8/2019,8,10,2019,"28,7"
10/9/2019,9,10,2019,"29,1"
10/10/2019,10,10,2019,"32,2"
10/11/2019,11,10,2019,"36,8"
10/12/2019,12,10,2019,"38,4"
10/13/2019,13,10,2019,"30,4"
10/14/2019,14,10,2019,"21,6"
10/15/2019,15,10,2019,"18,9"
10/16/2019,16,10,2019,"20,7"
10/17/2019,17,10,2019,"23,6"
10/18/2019,18,10,2019,"28,5"
10/19/2019,19,10,2019,"22,8"
10/20/2019,20,10,2019,22
10/21/2019,21,10,2019,"19,8"
10/22/2019,22,10,2019,"23,2"
10/23/2019,23,10,2019,"26,9"
10/24/2019,24,10,2019,"27,8"
10/25/2019,25,10,2019,"27,4"
10/26/2019,26,10,2019,"31,2"
10/27/2019,27,10,2019,"22,3"
10/28/2019,28,10,2019,"29,7"
10/29/2019,29,10,2019,"26,1"
10/30/2019,30,10,2019,"21,6"
10/31/2019,31,10,2019,"20,9"
11/1/2019,1,11,2019,"25,4"
11/2/2019,2,11,2019,"32,9"
11/3/2019,3,11,2019,"24,1"
11/4/2019,4,11,2019,"21,9"
11/5/2019,5,11,2019,"25,3"
11/6/2019,6,11,2019,"26,4"
11/7/2019,7,11,2019,26
11/8/2019,8,11,2019,"28,9"
11/9/2019,9,11,2019,"28,3"
11/10/2019,10,11,2019,"23,1"
11/11/2019,11,11,2019,25
11/12/2019,12,11,2019,"30,3"
11/13/2019,13,11,2019,"31,1"
11/14/2019,14,11,2019,"29,2"
11/15/2019,15,11,2019,"25,1"
11/16/2019,16,11,2019,"26,7"
11/17/2019,17,11,2019,"30,1"
11/18/2019,18,11,2019,"31,8"
11/19/2019,19,11,2019,"32,3"
11/20/2019,20,11,2019,"34,1"
11/21/2019,21,11,2019,"34,5"
11/22/2019,22,11,2019,"33,5"
11/23/2019,23,11,2019,"25,1"
11/24/2019,24,11,2019,"24,8"
11/25/2019,25,11,2019,"28,1"
11/26/2019,26,11,2019,"28,6"
11/27/2019,27,11,2019,"24,5"
11/28/2019,28,11,2019,"27,6"
11/29/2019,29,11,2019,"32,2"
11/30/2019,30,11,2019,"32,7"
12/1/2019,1,12,2019,"28,3"
12/2/2019,2,12,2019,"25,5"
12/3/2019,3,12,2019,"28,5"
12/4/2019,4,12,2019,"33,2"
12/5/2019,5,12,2019,"27,3"
12/6/2019,6,12,2019,"29,1"
12/7/2019,7,12,2019,"29,5"
12/8/2019,8,12,2019,"32,3"
12/9/2019,9,12,2019,"34,2"
12/10/2019,10,12,2019,"35,1"
12/11/2019,11,12,2019,"35,4"
12/12/2019,12,12,2019,33
12/13/2019,13,12,2019,"28,2"
12/14/2019,14,12,2019,"32,3"
12/15/2019,15,12,2019,"34,6"
12/16/2019,16,12,2019,"27,6"
12/17/2019,17,12,2019,"28,3"
12/18/2019,18,12,2019,"28,5"
12/19/2019,19,12,2019,"32,4"
12/20/2019,20,12,2019,"35,6"
12/21/2019,21,12,2019,"29,7"
12/22/2019,22,12,2019,"26,6"
12/23/2019,23,12,2019,"30,1"
12/24/2019,24,12,2019,"34,3"
12/25/2019,25,12,2019,"37,2"
12/26/2019,26,12,2019,"35,4"
12/27/2019,27,12,2019,"38,8"
12/28/2019,28,12,2019,39
12/29/2019,29,12,2019,"38,3"
12/30/2019,30,12,2019,"36,4"
12/31/2019,31,12,2019,"40,3"
1/1/2020,1,1,2020,"34,4"
1/2/2020,2,1,2020,"27,8"
1/3/2020,3,1,2020,"27,9"
1/4/2020,4,1,2020,"29,1"
1/5/2020,5,1,2020,"32,6"
1/6/2020,6,1,2020,"36,2"
1/7/2020,7,1,2020,"31,6"
1/8/2020,8,1,2020,"31,7"
1/9/2020,9,1,2020,"37,7"
1/10/2020,10,1,2020,"36,8"
1/11/2020,11,1,2020,"31,8"
1/12/2020,12,1,2020,"32,7"
1/13/2020,13,1,2020,"31,6"
1/14/2020,14,1,2020,35
1/15/2020,15,1,2020,35
1/16/2020,16,1,2020,"25,4"
1/17/2020,17,1,2020,"27,1"
1/18/2020,18,1,2020,"30,8"
1/19/2020,19,1,2020,"34,4"
1/20/2020,20,1,2020,"35,6"
1/21/2020,21,1,2020,31
1/22/2020,22,1,2020,"29,4"
1/23/2020,23,1,2020,"28,2"
1/24/2020,24,1,2020,"30,4"
1/25/2020,25,1,2020,32
1/26/2020,26,1,2020,"34,1"
1/27/2020,27,1,2020,"33,2"
1/28/2020,28,1,2020,"30,6"
1/29/2020,29,1,2020,"27,5"
1/30/2020,30,1,2020,"28,5"
1/31/2020,31,1,2020,"30,3"
2/1/2020,1,2,2020,"30,1"
2/2/2020,2,2,2020,33
2/3/2020,3,2,2020,"31,4"
2/4/2020,4,2,2020,33
2/5/2020,5,2,2020,"35,4"
2/6/2020,6,2,2020,"36,8"
2/7/2020,7,2,2020,35
2/8/2020,8,2,2020,"36,4"
2/9/2020,9,2,2020,"27,8"
2/10/2020,10,2,2020,"27,3"
2/11/2020,11,2,2020,"27,9"
2/12/2020,12,2,2020,"29,5"
2/13/2020,13,2,2020,"32,7"
2/14/2020,14,2,2020,"30,8"
2/15/2020,15,2,2020,"35,4"
2/16/2020,16,2,2020,"37,4"
2/17/2020,17,2,2020,"37,8"
2/18/2020,18,2,2020,34
2/19/2020,19,2,2020,"32,4"
2/20/2020,20,2,2020,"30,5"
2/21/2020,21,2,2020,"26,5"
2/22/2020,22,2,2020,"25,4"
2/23/2020,23,2,2020,28
2/24/2020,24,2,2020,"34,5"
2/25/2020,25,2,2020,34
2/26/2020,26,2,2020,26
2/27/2020,27,2,2020,"27,9"
2/28/2020,28,2,2020,"30,6"
2/29/2020,29,2,2020,"30,6"
3/1/2020,1,3,2020,"30,8"
3/2/2020,2,3,2020,"29,2"
3/3/2020,3,3,2020,30
3/4/2020,4,3,2020,"29,7"
3/5/2020,5,3,2020,"28,8"
3/6/2020,6,3,2020,"29,8"
3/7/2020,7,3,2020,"31,3"
3/8/2020,8,3,2020,"34,9"
3/9/2020,9,3,2020,36
3/10/2020,10,3,2020,"31,7"
3/11/2020,11,3,2020,"32,6"
3/12/2020,12,3,2020,"37,4"
3/13/2020,13,3,2020,"35,3"
3/14/2020,14,3,2020,"38,4"
3/15/2020,15,3,2020,30
3/16/2020,16,3,2020,"24,8"
3/17/2020,17,3,2020,"27,4"
3/18/2020,18,3,2020,"28,9"
3/19/2020,19,3,2020,"30,3"
3/20/2020,20,3,2020,"27,2"
3/21/2020,21,3,2020,"28,6"
3/22/2020,22,3,2020,"30,3"
3/23/2020,23,3,2020,"31,4"
3/24/2020,24,3,2020,"31,3"
3/25/2020,25,3,2020,"32,2"
3/26/2020,26,3,2020,"31,2"
3/27/2020,27,3,2020,"31,5"
3/28/2020,28,3,2020,"32,5"
3/29/2020,29,3,2020,"30,9"
3/30/2020,30,3,2020,"34,5"
3/31/2020,31,3,2020,"31,6"
4/1/2020,1,4,2020,"29,4"
4/2/2020,2,4,2020,"27,8"
4/3/2020,3,4,2020,"24,1"
4/4/2020,4,4,2020,"26,1"
4/5/2020,5,4,2020,"30,1"
4/6/2020,6,4,2020,"23,4"
4/7/2020,7,4,2020,"22,4"
4/8/2020,8,4,2020,23
4/9/2020,9,4,2020,"24,2"
4/10/2020,10,4,2020,"24,2"
4/11/2020,11,4,2020,"24,2"
4/12/2020,12,4,2020,"26,5"
4/13/2020,13,4,2020,"30,4"
4/14/2020,14,4,2020,"22,3"
4/15/2020,15,4,2020,"22,7"
4/16/2020,16,4,2020,"22,1"
4/17/2020,17,4,2020,"22,2"
4/18/2020,18,4,2020,"26,6"
4/19/2020,19,4,2020,"28,8"
4/20/2020,20,4,2020,"29,9"
4/21/2020,21,4,2020,"30,4"
4/22/2020,22,4,2020,29
4/23/2020,23,4,2020,"29,1"
4/24/2020,24,4,2020,"31,4"
4/25/2020,25,4,2020,"32,1"
4/26/2020,26,4,2020,"25,6"
4/27/2020,27,4,2020,"26,2"
4/28/2020,28,4,2020,"33,2"
4/29/2020,29,4,2020,"25,6"
4/30/2020,30,4,2020,"25,2"
5/1/2020,1,5,2020,"24,4"
5/2/2020,2,5,2020,"22,5"
5/3/2020,3,5,2020,25
5/4/2020,4,5,2020,"26,1"
5/5/2020,5,5,2020,"20,2"
5/6/2020,6,5,2020,"18,6"
5/7/2020,7,5,2020,"20,8"
5/8/2020,8,5,2020,"22,5"
5/9/2020,9,5,2020,"25,8"
