data,obito,tmin_3h,tmin,temp,tmax_3h,tmax,amplitude_t_3h,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
2009-01-16,12,22.4,19.7,24.73,28.2,29.2,5.800000000000001,9.5,64.0,76.0,88.0,0.0,1010.03,21.33,1.7
2009-01-17,6,23.6,20.7,26.87,31.0,32.5,7.399999999999999,11.8,61.0,71.33,81.0,0.0,1008.17,20.0,1.6
2009-01-18,6,25.8,21.7,28.13,32.4,33.4,6.599999999999998,11.7,59.0,70.33,80.0,0.0,1007.57,9.33,2.17
2009-01-19,11,19.6,18.5,21.57,24.0,24.0,4.399999999999999,5.5,91.0,93.0,97.0,47.8,1012.0,15.0,3.07
2009-01-20,6,18.8,18.5,22.67,26.0,26.1,7.199999999999999,7.600000000000001,58.0,73.67,92.0,3.0,1016.3,18.0,3.13
2009-01-21,4,20.2,15.5,23.3,27.3,27.6,7.100000000000001,12.100000000000001,54.0,64.33,73.0,0.0,1018.5,10.67,2.13
2009-01-22,2,21.1,17.4,24.1,27.6,28.0,6.5,10.600000000000001,52.0,64.33,75.0,0.0,1020.53,9.0,2.17
2009-01-23,7,21.6,18.7,24.87,28.8,29.0,7.199999999999999,10.3,49.0,65.0,75.0,0.0,1019.83,9.0,3.47
2009-01-24,7,22.2,18.4,24.87,29.0,29.6,6.800000000000001,11.200000000000003,54.0,69.0,78.0,0.0,1016.67,10.67,2.67
2009-01-25,10,23.1,20.0,26.5,31.6,32.2,8.5,12.200000000000003,53.0,64.33,73.0,0.0,1013.37,9.0,1.53
2009-01-26,7,26.0,22.0,28.93,33.4,33.5,7.399999999999999,11.5,56.0,68.0,79.0,0.0,1012.6,22.67,2.13
2009-01-27,7,25.8,21.6,28.2,32.0,32.5,6.199999999999999,10.899999999999999,61.0,72.67,81.0,0.0,1013.57,16.67,1.33
2009-01-28,5,24.8,23.0,27.73,30.2,32.0,5.399999999999999,9.0,65.0,73.67,86.0,0.0,1011.4,9.0,2.93
2009-01-29,5,23.4,22.4,25.27,28.4,30.5,5.0,8.100000000000001,71.0,85.33,94.0,12.5,1007.8,17.0,1.8
2009-01-30,5,26.0,21.8,27.8,30.6,31.6,4.600000000000001,9.8,54.0,70.33,82.0,4.4,1004.2,22.67,2.63
2009-01-31,5,23.6,21.4,26.2,28.0,28.8,4.399999999999999,7.400000000000002,62.0,69.33,76.0,3.0,1003.77,19.67,2.6
2009-02-01,7,22.6,20.3,24.47,27.6,28.2,5.0,7.899999999999999,68.0,83.0,93.0,4.1,1009.87,13.67,1.93
2009-02-02,5,21.9,19.1,23.5,25.5,27.2,3.6000000000000014,8.099999999999998,74.0,76.0,80.0,0.1,1013.8,10.67,2.93
2009-02-03,5,22.6,21.3,26.87,32.4,33.6,9.799999999999997,12.3,48.0,68.0,81.0,0.0,1011.7,17.0,2.5
2009-02-04,5,23.0,22.1,25.67,27.0,29.1,4.0,7.0,71.0,78.33,89.0,1.6,1011.63,22.67,2.97
2009-02-05,7,22.8,17.4,24.93,28.0,29.0,5.199999999999999,11.600000000000001,52.0,66.67,79.0,0.0,1014.1,14.0,3.8
2009-02-06,4,22.2,19.9,25.6,30.8,31.4,8.600000000000001,11.5,67.0,75.0,79.0,0.0,1010.2,18.33,2.2
2009-02-07,6,24.8,23.2,27.67,30.4,30.7,5.599999999999998,7.5,57.0,71.33,80.0,0.0,1011.7,24.33,2.77
2009-02-08,12,23.5,20.0,26.33,30.5,30.6,7.0,10.600000000000001,50.0,63.0,70.0,0.0,1012.87,12.33,2.33
2009-02-09,8,23.6,20.4,26.27,30.0,33.6,6.399999999999999,13.200000000000003,57.0,68.33,77.0,0.0,1012.4,14.0,2.27
2009-02-10,6,24.2,19.7,28.07,34.0,34.3,9.8,14.599999999999998,46.0,61.67,76.0,0.0,1011.9,11.0,2.93
2009-02-11,10,23.8,23.4,26.33,28.8,30.2,5.0,6.800000000000001,61.0,77.67,95.0,28.1,1006.33,21.0,2.73
2009-02-12,11,21.2,18.2,24.6,26.4,27.2,5.199999999999999,9.0,45.0,60.33,75.0,0.5,1012.17,24.33,2.0
2009-02-13,5,21.0,16.1,24.07,29.0,29.5,8.0,13.399999999999999,52.0,63.0,70.0,0.0,1011.93,10.67,2.4
2009-02-14,6,21.9,18.0,25.37,30.0,30.4,8.100000000000001,12.399999999999999,58.0,68.67,77.0,0.0,1011.5,18.33,2.3
2009-02-15,6,22.4,18.4,25.3,30.0,30.4,7.600000000000001,12.0,49.0,65.0,73.0,0.0,1012.87,9.0,2.63
2009-02-16,10,23.2,21.8,27.13,32.8,33.2,9.599999999999998,11.400000000000002,53.0,70.33,83.0,0.0,1009.53,18.33,1.97
2009-02-17,8,26.8,22.5,28.8,31.9,33.0,5.099999999999998,10.5,63.0,71.0,83.0,0.0,1010.3,22.67,2.27
2009-02-18,3,26.5,23.9,28.57,32.0,32.6,5.5,8.700000000000003,60.0,75.67,84.0,0.0,1012.27,15.0,1.33
2009-02-20,9,24.2,22.1,27.03,31.0,32.0,6.800000000000001,9.899999999999999,62.0,80.0,90.0,38.9,1010.17,27.33,1.8
2009-02-21,8,25.4,22.2,27.67,30.4,30.8,5.0,8.600000000000001,64.0,72.33,83.0,1.8,1008.63,27.33,1.77
2009-02-22,7,25.4,22.6,28.3,33.3,34.0,7.899999999999999,11.399999999999999,51.0,72.33,83.0,0.0,1009.93,9.33,1.33
2009-02-23,3,23.6,22.0,25.27,28.4,28.4,4.799999999999997,6.399999999999999,77.0,87.33,97.0,20.5,1010.33,16.67,1.17
2009-02-24,8,21.8,18.7,23.53,25.6,27.0,3.8000000000000007,8.3,67.0,78.67,91.0,3.0,1015.1,12.33,2.23
2009-02-25,7,21.4,19.1,23.07,24.8,26.9,3.400000000000002,7.799999999999997,77.0,79.0,82.0,0.1,1017.17,14.0,2.87
2009-02-26,9,22.4,20.3,23.03,23.6,25.5,1.2000000000000028,5.199999999999999,79.0,85.0,92.0,1.2000000000000002,1015.37,10.67,2.13
2009-02-27,5,22.4,21.6,23.2,24.2,28.6,1.8000000000000007,7.0,88.0,91.0,93.0,2.5,1013.0,10.67,2.8
2009-02-28,3,21.8,21.8,24.53,28.2,28.7,6.399999999999999,6.899999999999999,71.0,80.33,88.0,0.2,1013.8,15.33,2.93
2009-12-01,6,22.0,19.3,24.43,27.1,27.8,5.100000000000001,8.5,63.0,70.33,79.0,1.8,1010.53,15.33,2.77
2009-12-02,6,21.6,19.3,23.63,25.9,28.7,4.299999999999997,9.399999999999999,73.0,83.0,94.0,13.6,1006.27,16.67,2.47
2009-12-03,10,22.0,19.5,23.67,26.2,27.6,4.199999999999999,8.100000000000001,71.0,80.67,91.0,1.5,1011.6,19.67,3.97
2009-12-04,11,19.8,15.6,20.77,22.7,22.9,2.8999999999999986,7.299999999999999,53.0,61.67,73.0,0.0,1015.93,16.67,3.37
2009-12-05,5,16.1,12.7,22.07,28.3,28.7,12.2,16.0,55.0,61.0,69.0,0.0,1014.37,12.33,1.8
2009-12-06,9,22.6,19.9,24.0,26.2,26.7,3.599999999999998,6.800000000000001,72.0,74.67,76.0,1.8,1009.87,22.67,2.83
2009-12-07,4,20.5,19.6,21.57,22.6,22.7,2.1000000000000014,3.099999999999998,74.0,83.33,88.0,0.3,1013.43,13.67,2.27
2009-12-08,10,20.1,18.1,20.4,20.9,21.3,0.7999999999999972,3.1999999999999993,74.0,78.67,83.0,1.7,1016.47,12.33,3.57
2009-12-09,4,19.7,17.3,22.77,26.4,27.0,6.699999999999999,9.7,65.0,71.67,76.0,0.0,1016.0,9.0,3.33
2009-12-10,6,21.4,19.7,25.0,30.0,30.7,8.600000000000001,11.0,63.0,74.0,81.0,0.0,1013.7,12.0,2.37
2009-12-11,9,22.5,22.0,23.07,23.6,24.1,1.1000000000000014,2.1000000000000014,85.0,90.0,94.0,23.0,1012.53,13.67,2.17
2009-12-12,6,18.8,17.9,21.07,22.6,23.2,3.8000000000000007,5.300000000000001,84.0,92.0,98.0,39.2,1005.03,19.67,3.0
2009-12-13,7,18.0,15.7,20.37,23.8,24.3,5.800000000000001,8.600000000000001,60.0,74.67,83.0,7.5,1013.23,17.0,2.93
2009-12-14,8,18.5,14.0,22.7,28.2,29.0,9.7,15.0,47.0,62.33,76.0,0.0,1013.53,9.0,1.87
2009-12-15,7,21.0,16.9,24.47,29.4,29.5,8.399999999999999,12.600000000000001,51.0,66.67,75.0,0.0,1013.8,22.67,3.17
2009-12-16,7,23.2,20.9,25.3,28.2,29.5,5.0,8.600000000000001,68.0,77.67,86.0,0.0,1013.63,14.0,3.03
2009-12-17,3,22.4,20.1,24.43,26.6,27.0,4.200000000000003,6.899999999999999,59.0,68.67,79.0,0.0,1015.6,14.0,5.67
2009-12-18,9,21.6,19.0,25.5,29.8,30.3,8.2,11.3,57.0,70.67,85.0,0.0,1016.57,10.67,3.23
2009-12-19,4,23.2,20.1,28.0,34.1,34.5,10.900000000000002,14.399999999999999,43.0,62.33,80.0,0.0,1015.63,10.67,3.03
2009-12-20,7,24.6,20.9,28.53,33.8,34.1,9.199999999999996,13.200000000000003,55.0,65.0,77.0,0.0,1012.0,27.33,2.63
2009-12-21,7,25.3,23.2,25.33,25.4,28.4,0.09999999999999787,5.199999999999999,85.0,86.67,89.0,1.7000000000000002,1012.23,18.33,1.7
2009-12-22,5,24.5,22.8,27.07,30.8,32.0,6.300000000000001,9.2,68.0,77.33,82.0,0.0,1014.77,11.0,1.9
2009-12-23,5,24.5,23.2,28.23,32.8,33.2,8.299999999999997,10.000000000000004,61.0,71.33,80.0,0.0,1013.53,10.67,2.47
2009-12-24,5,24.8,23.2,25.7,26.5,28.7,1.6999999999999993,5.5,84.0,89.0,95.0,48.800000000000004,1010.5,11.0,2.07
2009-12-25,8,25.6,22.1,27.53,31.0,31.9,5.399999999999999,9.799999999999997,65.0,81.33,90.0,0.0,1009.77,13.67,0.9
2009-12-26,12,25.6,22.8,28.2,32.4,32.9,6.799999999999997,10.099999999999998,65.0,79.33,87.0,0.0,1006.7,21.33,1.47
2009-12-27,3,26.6,23.7,28.27,31.0,31.0,4.399999999999999,7.300000000000001,68.0,78.0,85.0,1.9,1005.0,20.0,1.13
2009-12-28,9,26.2,22.7,28.13,32.0,33.7,5.800000000000001,11.000000000000004,59.0,73.67,85.0,0.0,1003.57,22.67,2.07
2009-12-29,11,26.5,22.5,29.5,34.0,34.7,7.5,12.200000000000003,46.0,68.0,82.0,0.0,1004.87,19.67,0.83
2009-12-30,10,26.7,24.2,29.4,33.0,33.3,6.300000000000001,9.099999999999998,57.0,74.0,84.0,0.0,1005.37,15.0,2.9
2009-12-31,4,24.6,19.1,25.73,27.6,28.2,3.0,9.099999999999998,53.0,63.67,81.0,1.0,1014.57,12.33,3.67
2010-01-01,8,21.6,19.0,25.6,30.2,30.8,8.599999999999998,11.8,55.0,65.67,72.0,0.0,1014.3,10.67,2.47
2010-01-02,6,24.2,20.4,27.1,30.6,31.3,6.400000000000002,10.900000000000002,60.0,69.0,76.0,0.0,1013.07,16.67,1.53
2010-01-03,7,24.6,21.3,27.73,32.6,33.2,8.0,11.900000000000002,59.0,69.0,74.0,0.0,1013.57,12.33,3.1
2010-01-04,8,24.0,23.0,25.47,26.4,26.8,2.3999999999999986,3.8000000000000007,79.0,87.67,95.0,22.0,1012.57,15.33,1.3
2010-01-05,3,24.2,22.8,27.0,30.8,31.8,6.600000000000001,9.0,69.0,82.67,93.0,2.6,1007.07,24.33,1.23
2010-01-06,7,26.2,23.1,27.1,27.6,29.6,1.4000000000000021,6.5,80.0,83.33,85.0,0.0,1005.63,27.33,1.4
2010-01-07,13,21.7,20.4,22.97,23.8,24.4,2.1000000000000014,4.0,68.0,79.67,93.0,32.5,1012.8,17.0,3.13
2010-01-08,8,21.6,19.2,25.1,29.7,30.3,8.099999999999998,11.100000000000001,61.0,68.33,72.0,0.0,1014.53,10.67,2.13
2010-01-09,3,24.2,22.7,26.27,30.4,31.0,6.199999999999999,8.3,63.0,77.0,88.0,0.0,1010.8,15.33,2.4
2010-01-10,3,25.4,23.3,27.4,30.0,31.2,4.600000000000001,7.899999999999999,74.0,84.0,92.0,0.0,1008.1,23.0,1.6
2010-01-11,9,24.2,23.7,27.1,31.3,31.3,7.100000000000001,7.600000000000001,63.0,80.33,90.0,1.5999999999999999,1009.6,16.67,1.8
2010-01-12,11,25.5,22.7,28.37,31.2,32.4,5.699999999999999,9.7,68.0,73.33,83.0,0.0,1006.5,16.67,1.77
2010-01-13,6,22.6,21.4,24.27,25.2,25.6,2.599999999999998,4.200000000000003,63.0,74.0,84.0,1.2,1011.3,22.67,2.43
2010-01-14,6,21.8,17.3,25.1,30.3,30.6,8.5,13.3,46.0,69.0,84.0,0.0,1013.97,21.33,1.07
2010-01-15,5,23.4,17.8,25.6,29.0,29.6,5.600000000000001,11.8,40.0,56.33,65.0,0.0,1018.03,12.33,2.27
2010-01-16,4,23.0,20.3,26.07,30.0,31.0,7.0,10.7,59.0,64.33,67.0,0.0,1014.37,11.0,2.9
2010-01-17,6,22.4,20.9,25.8,29.8,31.8,7.400000000000002,10.900000000000002,71.0,83.0,96.0,26.799999999999997,1013.3,22.67,1.7
2010-01-18,6,26.1,21.4,28.77,33.0,33.8,6.899999999999999,12.399999999999999,59.0,69.67,76.0,0.0,1012.47,11.0,1.9
2010-01-19,2,24.0,22.6,25.0,26.4,26.7,2.3999999999999986,4.099999999999998,79.0,89.67,97.0,45.400000000000006,1009.17,20.0,2.73
2010-01-20,8,24.2,21.9,25.33,27.6,27.9,3.400000000000002,6.0,61.0,74.0,92.0,1.5,1007.9,21.33,1.67
2010-01-21,6,22.2,18.8,23.93,27.4,27.8,5.199999999999999,9.0,61.0,75.33,84.0,2.0,1013.77,15.33,1.87
2010-01-22,9,22.6,20.0,24.97,27.5,28.4,4.899999999999999,8.399999999999999,65.0,73.67,84.0,0.0,1014.53,14.0,2.77
2010-01-23,10,22.8,19.3,25.17,28.0,28.7,5.199999999999999,9.399999999999999,62.0,72.0,79.0,0.0,1015.3,10.67,3.47
2010-01-24,9,24.4,21.8,26.5,29.9,30.3,5.5,8.5,62.0,72.67,78.0,0.0,1014.67,10.67,3.0
2010-01-25,12,24.5,21.7,27.47,31.6,31.8,7.100000000000001,10.100000000000001,58.0,73.33,85.0,0.0,1013.5,14.0,2.47
2010-01-26,7,25.2,22.8,26.33,28.0,30.8,2.8000000000000007,8.0,71.0,78.0,82.0,0.0,1013.8,14.0,2.4
2010-01-27,5,25.0,22.5,26.37,28.9,29.2,3.8999999999999986,6.699999999999999,73.0,81.33,87.0,18.5,1011.3,12.33,1.33
2010-01-28,8,24.4,21.7,24.83,25.4,28.4,1.0,6.699999999999999,88.0,89.67,91.0,8.8,1009.33,17.0,1.63
2010-01-29,5,24.7,20.7,26.47,29.4,32.2,4.699999999999999,11.500000000000004,70.0,80.67,90.0,0.0,1009.13,16.67,1.2
2010-01-30,8,25.4,21.8,29.03,34.1,34.9,8.700000000000003,13.099999999999998,58.0,75.0,92.0,3.7,1010.5,12.33,0.9
2010-01-31,15,25.9,22.3,28.93,34.4,35.0,8.5,12.7,58.0,76.0,87.0,7.1,1012.3,8.0,1.53
2010-02-01,11,27.6,23.6,30.27,34.9,35.3,7.299999999999997,11.699999999999996,57.0,69.67,82.0,0.0,1011.37,26.0,2.47
2010-02-02,8,26.6,24.5,30.67,36.0,36.7,9.399999999999999,12.200000000000003,52.0,69.33,86.0,0.2,1010.43,26.0,2.0
2010-02-03,12,29.8,27.9,33.27,38.1,38.9,8.3,11.0,42.0,57.67,74.0,0.0,1007.17,28.67,3.0
2010-02-04,23,32.5,25.4,34.43,36.5,37.8,4.0,12.399999999999999,48.0,50.33,54.0,0.0,1007.5,21.33,1.97
2010-02-05,14,25.4,25.3,30.07,35.8,36.1,10.399999999999999,10.8,60.0,78.0,94.0,11.6,1010.57,9.33,1.73
2010-02-06,15,26.0,24.3,30.17,35.5,35.9,9.5,11.599999999999998,59.0,71.33,86.0,0.6,1008.27,25.67,1.73
2010-02-07,11,28.3,26.1,32.4,37.7,39.0,9.400000000000002,12.899999999999999,50.0,68.0,79.0,0.0,1008.37,22.67,1.23
2010-02-08,11,24.3,23.5,27.03,30.0,30.1,5.699999999999999,6.600000000000001,66.0,81.0,96.0,32.8,1007.8,24.33,2.53
2010-02-09,7,24.8,22.4,27.27,31.8,32.0,7.0,9.600000000000001,54.0,74.67,90.0,0.0,1007.87,22.67,2.0
2010-02-10,5,25.0,21.3,28.73,33.5,34.0,8.5,12.7,58.0,67.33,73.0,0.0,1007.47,24.33,2.2
2010-02-11,10,25.4,23.6,28.5,33.5,34.3,8.100000000000001,10.699999999999996,57.0,76.33,89.0,0.0,1009.6,24.0,1.87
2010-02-12,12,27.9,23.7,30.13,33.8,34.7,5.899999999999999,11.000000000000004,59.0,69.67,82.0,0.0,1012.7,20.0,1.57
2010-02-13,7,27.8,23.7,30.03,34.0,34.5,6.199999999999999,10.8,55.0,67.67,77.0,0.0,1011.67,26.0,1.93
2010-02-14,3,26.2,24.1,26.93,27.8,30.2,1.6000000000000014,6.099999999999998,62.0,71.67,78.0,0.2,1010.93,21.0,1.6
2010-02-15,6,24.0,22.9,25.27,26.6,26.6,2.6000000000000014,3.700000000000003,89.0,92.33,95.0,31.7,1009.43,21.33,1.33
2010-02-16,5,22.6,19.9,23.2,23.8,25.8,1.1999999999999993,5.900000000000002,84.0,90.0,93.0,8.0,1007.67,19.67,3.13
2010-02-17,6,20.6,19.9,23.43,27.2,27.6,6.599999999999998,7.700000000000003,58.0,76.67,90.0,0.2,1014.6,14.0,2.4
2010-02-18,5,22.2,19.2,25.57,29.3,30.3,7.100000000000001,11.100000000000001,60.0,71.0,80.0,0.0,1017.5,11.0,2.77
2010-02-19,4,23.7,19.9,27.47,33.0,33.8,9.3,13.899999999999999,49.0,65.0,79.0,0.0,1016.77,15.33,2.13
2010-02-20,7,26.0,22.6,28.97,34.3,34.7,8.299999999999997,12.100000000000001,53.0,71.0,86.0,0.0,1013.97,26.0,2.0
2010-02-21,5,28.6,24.0,30.93,35.1,35.7,6.5,11.700000000000003,56.0,70.0,82.0,0.0,1011.17,17.0,1.9
2010-02-22,5,24.7,24.0,27.67,32.2,33.6,7.5000000000000036,9.600000000000001,62.0,81.67,94.0,16.900000000000002,1009.53,20.0,1.4
2010-02-23,7,27.8,24.1,28.77,29.5,31.2,1.6999999999999993,7.099999999999998,71.0,78.33,85.0,2.6,1005.67,22.67,2.37
2010-02-24,8,22.3,20.0,24.1,25.3,25.5,3.0,5.5,54.0,74.67,92.0,6.1,1012.6,15.33,2.57
2010-02-25,2,20.9,16.5,22.37,24.8,25.4,3.900000000000002,8.899999999999999,55.0,61.0,64.0,0.0,1018.93,18.0,3.13
2010-02-26,5,19.6,13.8,21.73,25.8,27.2,6.199999999999999,13.399999999999999,58.0,65.33,69.0,0.0,1018.47,10.67,2.07
2010-02-27,10,20.4,17.0,24.37,29.2,30.9,8.8,13.899999999999999,55.0,68.33,78.0,0.0,1016.33,14.0,2.5
2010-02-28,5,22.8,19.1,25.53,29.3,29.7,6.5,10.599999999999998,52.0,69.33,82.0,0.0,1017.37,14.0,2.87
2010-12-01,11,20.2,15.1,23.93,29.6,30.0,9.400000000000002,14.9,36.0,58.67,74.0,0.0,1012.4,18.33,1.9
2010-12-02,3,21.0,21.4,25.33,28.8,29.5,7.800000000000001,8.100000000000001,57.0,64.33,71.0,0.0,1008.73,18.33,2.6
2010-12-03,8,23.6,21.2,26.67,30.4,31.2,6.799999999999997,10.0,64.0,75.67,88.0,2.5,1006.47,28.67,1.5
2010-12-04,9,21.4,19.0,22.47,23.6,24.5,2.200000000000003,5.5,69.0,74.33,79.0,0.0,1012.0,14.0,1.87
2010-12-05,10,21.0,18.8,22.83,26.1,27.6,5.100000000000001,8.8,59.0,78.67,93.0,0.8,1011.5,15.33,1.53
2010-12-06,11,21.3,17.3,23.7,27.0,27.5,5.699999999999999,10.2,54.0,65.67,80.0,0.0,1015.0,12.33,3.33
2010-12-07,6,21.0,20.2,26.03,31.2,32.5,10.2,12.3,55.0,68.33,80.0,0.0,1007.37,18.0,2.2
2010-12-08,5,22.5,21.8,25.37,27.2,31.1,4.699999999999999,9.3,71.0,77.0,89.0,16.8,1003.83,21.0,2.8
2010-12-09,4,20.6,15.9,23.2,27.2,27.9,6.599999999999998,11.999999999999998,47.0,66.0,79.0,0.1,1009.73,13.67,2.6
2010-12-10,8,20.0,16.7,25.8,33.0,33.6,13.0,16.900000000000002,40.0,58.67,72.0,0.0,1008.47,11.0,1.8
2010-12-11,6,24.4,20.5,25.9,28.3,29.0,3.900000000000002,8.5,66.0,73.33,88.0,6.1,1004.3,18.33,2.0
2010-12-12,5,23.4,16.9,25.03,25.9,26.7,2.5,9.8,67.0,78.0,88.0,0.1,1002.83,17.0,1.57
2010-12-13,4,13.1,12.5,17.17,21.2,22.4,8.1,9.899999999999999,48.0,76.0,93.0,13.4,1007.7,24.33,3.13
2010-12-14,4,16.3,12.2,20.7,27.1,27.6,10.8,15.400000000000002,44.0,59.33,71.0,0.0,1011.43,18.33,1.1
2010-12-15,10,21.0,14.3,23.6,27.0,27.9,6.0,13.599999999999998,48.0,57.33,65.0,0.0,1014.2,14.0,2.97
2010-12-16,7,20.9,16.9,23.7,25.7,27.4,4.800000000000001,10.5,63.0,68.33,78.0,0.0,1016.03,14.0,4.93
2010-12-17,5,21.7,21.0,25.63,31.2,31.7,9.5,10.7,60.0,76.33,86.0,0.0,1011.7,13.67,3.63
2010-12-18,8,24.3,20.3,27.1,31.8,33.8,7.5,13.499999999999996,63.0,77.0,86.0,0.0,1007.1,19.67,1.83
2010-12-19,4,24.0,21.8,26.27,28.8,30.5,4.800000000000001,8.7,66.0,73.67,81.0,0.0,1009.47,14.0,2.83
2010-12-20,9,23.2,22.2,25.87,29.6,30.1,6.400000000000002,7.900000000000002,65.0,83.0,93.0,5.5,1011.77,21.33,1.53
2010-12-21,9,23.5,22.6,26.03,29.0,29.5,5.5,6.899999999999999,64.0,76.67,88.0,2.2,1014.27,14.0,1.43
2010-12-22,6,22.7,21.2,25.43,28.6,29.5,5.900000000000002,8.3,64.0,75.33,86.0,0.0,1013.6,14.0,1.87
2010-12-23,9,22.7,21.0,26.6,31.8,32.2,9.100000000000001,11.200000000000003,58.0,72.0,83.0,0.0,1011.0,12.33,2.63
2010-12-24,9,24.4,22.8,29.37,35.2,35.5,10.800000000000004,12.7,58.0,68.67,84.0,0.0,1006.97,17.0,2.3
2010-12-25,6,24.8,22.1,27.2,28.7,30.8,3.8999999999999986,8.7,68.0,79.0,92.0,44.800000000000004,1006.73,19.67,1.97
2010-12-26,8,24.3,18.7,26.97,32.2,33.4,7.900000000000002,14.7,44.0,69.67,84.0,0.6,1011.3,10.67,1.4
2010-12-27,8,23.8,18.7,26.27,29.6,30.2,5.800000000000001,11.5,53.0,67.33,79.0,0.0,1011.27,14.0,2.57
2010-12-28,6,22.3,17.3,25.5,29.6,30.1,7.300000000000001,12.8,47.0,64.33,81.0,0.0,1010.5,15.33,3.07
2010-12-29,8,22.8,18.9,25.37,28.6,29.9,5.800000000000001,11.0,56.0,68.33,76.0,0.0,1011.27,14.0,4.0
2010-12-30,4,22.2,19.4,25.0,28.0,29.5,5.800000000000001,10.100000000000001,62.0,69.67,76.0,0.0,1011.23,14.0,3.1
2010-12-31,7,22.2,19.6,25.2,28.4,28.9,6.199999999999999,9.299999999999997,58.0,69.33,83.0,0.0,1012.57,14.0,5.73
2011-01-01,8,22.8,20.8,26.07,29.8,30.4,7.0,9.599999999999998,55.0,71.67,84.0,0.0,1009.83,14.0,2.57
2011-01-02,7,23.6,21.4,26.2,30.0,30.4,6.399999999999999,9.0,58.0,70.0,76.0,0.0,1008.4,13.67,2.57
2011-01-03,2,22.6,22.2,24.0,26.3,27.3,3.6999999999999993,5.100000000000001,73.0,83.0,89.0,0.8,1008.53,12.33,3.77
2011-01-04,7,22.9,21.8,25.83,30.0,31.6,7.100000000000001,9.8,66.0,81.0,91.0,0.30000000000000004,1007.77,15.33,1.93
2011-01-05,11,25.0,22.2,28.93,33.2,35.5,8.200000000000003,13.3,59.0,70.33,81.0,0.0,1006.7,20.0,3.1
2011-01-06,11,25.2,23.6,28.13,33.6,34.0,8.400000000000002,10.399999999999999,62.0,81.0,92.0,17.4,1009.13,10.67,1.93
2011-01-07,5,26.6,22.2,28.2,30.8,33.8,4.199999999999999,11.599999999999998,66.0,75.0,85.0,1.5,1010.87,16.67,1.4
2011-01-08,14,26.6,23.4,30.2,35.4,36.5,8.799999999999997,13.100000000000001,53.0,70.33,85.0,0.0,1009.93,15.33,2.13
2011-01-09,5,24.6,22.4,26.23,27.9,32.0,3.299999999999997,9.600000000000001,78.0,84.0,92.0,4.699999999999999,1009.23,26.0,2.3
2011-01-10,8,26.8,22.9,27.9,29.6,30.6,2.8000000000000007,7.700000000000003,60.0,74.0,85.0,0.0,1009.17,14.0,3.5
2011-01-11,5,22.4,21.8,24.0,25.8,30.6,3.400000000000002,8.8,73.0,81.67,93.0,38.4,1007.1,12.33,2.67
2011-01-12,9,21.2,21.0,24.67,29.8,30.5,8.600000000000001,9.5,57.0,78.67,94.0,5.0,1004.1,20.0,3.4
2011-01-13,8,23.4,21.2,23.93,24.8,29.2,1.4000000000000021,8.0,80.0,86.0,93.0,37.6,1005.97,10.67,2.23
2011-01-14,6,23.2,21.0,26.4,30.4,32.8,7.199999999999999,11.799999999999997,65.0,75.33,83.0,0.0,1007.6,23.0,2.67
2011-01-15,6,24.4,23.2,26.73,30.2,32.0,5.800000000000001,8.8,64.0,80.0,92.0,0.0,1010.33,12.33,2.2
2011-01-16,7,24.3,22.2,28.97,35.0,36.7,10.7,14.500000000000004,50.0,66.67,80.0,0.0,1006.93,16.67,2.87
2011-01-17,10,27.2,24.4,29.8,33.4,34.8,6.199999999999999,10.399999999999999,59.0,69.33,82.0,1.4,1006.5,23.0,4.17
2011-01-18,3,23.8,23.0,25.57,27.1,28.0,3.3000000000000007,5.0,81.0,86.33,95.0,7.4,1012.37,15.33,3.8
2011-01-19,13,23.6,21.6,26.47,29.2,30.8,5.599999999999998,9.2,70.0,81.0,93.0,0.0,1008.9,11.0,1.83
2011-01-20,6,24.4,22.2,26.67,31.0,31.4,6.600000000000001,9.2,60.0,79.67,90.0,0.0,1007.6,18.33,3.37
2011-01-21,5,25.4,21.8,26.73,29.2,30.2,3.8000000000000007,8.399999999999999,64.0,74.0,79.0,0.0,1012.6,12.33,3.53
2011-01-22,2,24.0,23.2,24.13,24.2,25.3,0.1999999999999993,2.1000000000000014,80.0,89.67,95.0,16.7,1012.9,13.67,2.37
2011-01-23,1,23.4,22.4,25.53,29.2,30.2,5.800000000000001,7.800000000000001,71.0,84.0,91.0,2.9,1013.43,20.0,2.8
2011-01-24,4,24.3,22.0,27.2,31.2,32.9,6.899999999999999,10.899999999999999,62.0,79.0,91.0,0.0,1013.97,13.67,2.43
2011-01-25,4,26.0,22.8,27.47,30.0,32.4,4.0,9.599999999999998,80.0,83.67,86.0,1.5,1012.53,18.33,1.6
2011-01-26,7,27.2,24.0,29.8,34.0,35.4,6.800000000000001,11.399999999999999,56.0,71.33,83.0,0.0,1009.5,24.33,1.97
2011-01-27,8,26.8,24.2,29.27,33.6,34.7,6.800000000000001,10.500000000000004,57.0,72.33,80.0,0.1,1009.37,30.33,3.67
2011-01-28,5,27.3,25.4,28.43,29.8,32.8,2.5,7.399999999999999,74.0,76.67,80.0,0.0,1009.83,8.0,1.87
2011-01-29,2,27.1,26.0,28.43,30.2,32.8,3.099999999999998,6.799999999999997,72.0,78.67,83.0,0.0,1012.53,18.33,2.27
