Nome: PORTO ALEGRE
Codigo Estacao: 83967
Latitude: -30.05361111
Longitude: -51.17472221
Altitude: 41.18
Situacao: Operante
Data Inicial: 1996-01-01
Data Final: 2022-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);
2001-12-07;1800;0;1011,1;28,4;61;32;1;
2001-12-08;0000;0;1009,9;22,4;87;9;2,1;
2001-12-08;1200;0;1012,7;25,1;75;36;2,1;
2001-12-08;1800;0;1013,4;22,2;74;2;9,2;
2001-12-09;0000;0;1016,3;19,2;71;18;1,6;
2001-12-09;1200;0;1017,7;18,5;75;18;1,6;
2001-12-09;1800;0;1014,9;20,4;68;18;1,6;
2001-12-10;0000;0;1018,1;17;72;18;1;
2001-12-10;1200;0;1017,7;19,2;86;9;1,6;
2001-12-10;1800;0;1016,5;24,4;74;18;2,6;
2001-12-11;0000;0;1014,9;20,8;89;14;3,1;
2001-12-11;1200;0;1017,9;21,9;72;27;1;
2001-12-11;1800;0;1013,3;30;68;18;3,1;
2001-12-12;0000;0;1014,7;23,4;89;14;2,1;
2001-12-12;1200;0;1015;26;85;0;0;
2001-12-12;1800;0;1010,3;32,2;56;23;1,6;
2001-12-13;0000;0;1010,4;24,2;88;14;1,6;
2001-12-13;1200;0;1010,3;25;87;18;1,6;
2001-12-13;1800;0;1007,7;30,2;66;3;3,1;
2001-12-14;0000;0;1009,2;23,8;88;18;3,1;
2001-12-14;1200;0;1012,2;24,6;81;14;2,1;
2001-12-14;1800;0;1011,6;26,6;70;14;2,6;
2001-12-15;0000;0;1013;21,6;79;9;1,6;
2001-12-15;1200;,4;1014,4;21,5;86;0;0;
2001-12-15;1800;0;1012,2;25;65;2;6,6;
2001-12-16;0000;0;1014,8;20,2;83;23;1;
2001-12-16;1200;0;1012,2;20,6;85;23;3,1;
2001-12-16;1800;0;1008;25,8;66;23;2,1;
2001-12-17;0000;0;1008,2;22,2;81;23;3,1;
2001-12-17;1200;0;1009,4;23,4;74;27;4,7;
2001-12-17;1800;0;1005,3;29,4;38;32;5,2;
2001-12-18;0000;0;1007,8;21,8;79;0;0;
2001-12-18;1200;0;1008,6;21,8;79;27;2,6;
2001-12-18;1800;0;1008,8;27,4;65;14;1,6;
2001-12-19;0000;0;1010,7;20,8;75;14;1,6;
2001-12-19;1200;0;1012,6;23,4;73;0;0;
2001-12-19;1800;0;1000;31,8;46;3;1,8;
2001-12-20;0000;0;1010,4;25,4;73;14;1,6;
2001-12-20;1200;0;1011;28;62;14;1,6;
2001-12-20;1800;0;1007,8;35,1;43;36;1,6;
2001-12-21;0000;0;1009,9;24,4;80;14;2,1;
2001-12-21;1200;14;1010,3;20,2;96;9;1,6;
2001-12-21;1800;0;1002,4;32,6;62;14;1;
2001-12-22;0000;14,7;1006;22,8;94;9;1,6;
2001-12-22;1200;4,6;null;null;null;null;null;
2001-12-22;1800;2;null;null;null;null;null;
2001-12-23;0000;1,4;null;null;null;null;null;
2001-12-23;1200;,1;null;null;null;null;null;
2001-12-23;1800;0;null;null;null;null;null;
2001-12-24;0000;0;null;null;null;null;null;
2001-12-24;1200;0;null;null;null;null;null;
2001-12-24;1800;0;1022,6;25;51;14;2,6;
2001-12-25;0000;0;1025,2;20,6;76;18;2,6;
2001-12-25;1200;0;1025;23,9;57;9;4,7;
2001-12-25;1800;0;1019,2;27;53;14;5,2;
2001-12-26;0000;0;1019,9;20,6;77;14;3,1;
2001-12-26;1200;0;1020,2;24,8;60;14;,5;
2001-12-26;1800;0;1016,2;29,2;53;18;3,1;
2001-12-27;0000;0;1015,9;21,8;74;18;1,6;
2001-12-27;1200;0;1015,5;25,2;62;36;,5;
2001-12-27;1800;0;1012,1;31;51;9;2,1;
2001-12-28;0000;0;1013;24,4;78;18;3,6;
2001-12-28;1200;0;1013,3;26,8;65;0;0;
2001-12-28;1800;0;1011;32,8;55;14;1,6;
2001-12-29;0000;,7;1012,6;23,9;86;9;2,1;
2001-12-29;1200;0;1015,1;25,2;82;0;0;
2001-12-29;1800;0;1011,9;29,6;67;14;4,7;
2001-12-30;0000;0;1013;24,2;87;18;1,6;
2001-12-30;1200;0;1013,6;26,4;77;9;1,6;
2001-12-30;1800;0;1009,8;29,5;62;9;3,1;
2001-12-31;0000;0;null;null;null;null;null;
2001-12-31;1200;0;1007,5;27,6;64;14;2,1;
2001-12-31;1800;0;1003,7;28,6;69;14;1,6;
2002-01-01;0000;16,2;null;null;null;null;null;
2002-01-01;1200;0;null;26,1;73;36;3,1;
2002-01-01;1800;0;1003,2;30,2;54;32;3;
2002-01-02;0000;0;1003,7;27,3;59;27;,8;
2002-01-02;1200;0;1008,2;25,7;73;9;1,3;
2002-01-02;1800;,8;1006,2;26,3;74;14;3;
2002-01-03;0000;0;1009,2;24;77;23;2,5;
2002-01-03;1200;0;1011,2;24,7;73;0;0;
2002-01-03;1800;0;1008,7;29,2;49;14;2;
2002-01-04;0000;0;1009,9;24,2;74;23;,8;
2002-01-04;1200;0;1012,2;24;77;23;1,8;
2002-01-04;1800;0;1011,6;28,2;57;23;2;
2002-01-05;0000;0;1014,4;22,8;81;13;,6;
2002-01-05;1200;0;1015,4;23,4;82;23;2,3;
2002-01-05;1800;0;1011;27,2;70;18;1,8;
2002-01-06;0000;0;1001;23,6;84;14;2;
2002-01-06;1200;14,4;1011,4;24,4;83;23;1,3;
2002-01-06;1800;0;1006,6;29,6;57;36;,8;
2002-01-07;0000;0;1009,1;26,4;59;32;2;
2002-01-07;1200;0;1011,7;23,7;72;27;2,6;
2002-01-07;1800;0;1009,5;28,1;51;27;3,6;
2002-01-08;0000;0;1011,5;25,2;62;23;1,3;
2002-01-08;1200;0;1015,4;25;74;0;0;
2002-01-08;1800;0;1013,1;30,4;55;23;1,8;
2002-01-09;0000;0;1017;24,4;78;14;1,6;
2002-01-09;1200;0;1020,9;26;66;9;3;
2002-01-09;1800;0;1018,5;29,5;62;14;4;
2002-01-10;0000;0;1022,3;23,8;79;18;2;
2002-01-10;1200;0;1022,2;25,8;74;9;2,3;
2002-01-10;1800;0;1019,8;28,8;65;9;5;
2002-01-11;0000;0;1020;24,6;77;14;1,8;
2002-01-11;1200;,2;1022;25;78;18;,8;
2002-01-11;1800;0;1018,3;31,8;61;23;3,5;
2002-01-12;0000;0;1017,5;26,2;81;9;2,5;
2002-01-12;1200;0;1017,5;27,5;65;0;0;
2002-01-12;1800;0;1013,4;32,2;52;14;,8;
2002-01-13;0000;0;1012,7;25;86;14;1,3;
2002-01-13;1200;0;1010,9;26,8;69;9;1,3;
2002-01-13;1800;,7;1009,1;27,4;73;18;1,8;
2002-01-14;0000;0;1010,4;23,8;85;14;2;
2002-01-14;1200;0;1010,2;25,7;79;0;0;
2002-01-14;1800;0;1009,4;27,6;76;18;1,8;
2002-01-15;0000;1,6;1012,2;22,4;90;18;5;
2002-01-15;1200;1,1;1015,8;22,6;65;14;2,8;
2002-01-15;1800;0;1015,1;26;47;18;2,5;
2002-01-16;0000;0;1015,9;20,7;63;14;2,3;
2002-01-16;1200;0;1016,3;22,1;67;14;2,1;
2002-01-16;1800;0;1017,1;25,6;53;9;3;
2002-01-17;0000;0;1016,3;20,8;70;14;,8;
2002-01-17;1200;0;1018,6;23,2;64;9;,8;
2002-01-17;1800;0;1017,1;27,2;46;18;3,3;
2002-01-18;0000;0;1018,8;20,8;65;18;,8;
2002-01-18;1200;0;1019,5;23,3;67;14;1,6;
2002-01-18;1800;0;1017,6;27,4;46;14;1,8;
2002-01-19;0000;0;1017,4;21,2;69;14;2;
2002-01-19;1200;0;1019,1;23,8;61;9;1,3;
2002-01-19;1800;0;1014;30;45;9;2,1;
2002-01-20;0000;0;1014,4;22,4;71;14;3,3;
2002-01-20;1200;0;1017,2;25,7;59;36;1,3;
2002-01-20;1800;0;1012,6;34,3;36;23;1,6;
2002-01-21;0000;0;1012,7;26,8;66;14;1,6;
2002-01-21;1200;0;1014,2;28;55;5;1;
2002-01-21;1800;0;1014,1;30,1;61;18;4,6;
2002-01-22;0000;0;1013,4;26,8;71;14;,3;
2002-01-22;1200;7;1016,3;22,4;97;9;1;
2002-01-22;1800;13,4;1014,6;25,4;79;9;,3;
2002-01-23;0000;0;1013,2;25;84;14;,8;
2002-01-23;1200;0;1015,8;26,2;77;0;0;
2002-01-23;1800;0;1012,7;31,6;55;18;1,8;
2002-01-24;0000;0;1013,1;25,8;68;14;2,6;
2002-01-24;1200;0;1012,2;26,2;79;9;1;
2002-01-24;1800;0;1009,3;31,4;58;14;1,8;
2002-01-25;0000;,5;1010,3;24;89;9;2,1;
2002-01-25;1200;11;1007,1;22,4;91;0;0;
2002-01-25;1800;0;1005,7;29,4;61;32;,8;
2002-01-26;0000;0;1007,5;22,4;86;14;2,8;
2002-01-26;1200;0;1009,9;23,6;92;0;0;
2002-01-26;1800;0;1009;28,8;72;14;1;
2002-01-27;0000;0;1010,7;25,4;79;14;1;
2002-01-27;1200;5;1009,4;23,5;96;36;1,3;
2002-01-27;1800;,2;1004,5;27,2;71;27;3,3;
2002-01-28;0000;0;1007,6;24,8;83;32;,8;
2002-01-28;1200;0;1008,3;25,7;77;27;1,3;
2002-01-28;1800;0;1006,6;31,4;48;32;1,8;
2002-01-29;0000;0;1007,7;26;67;18;,5;
2002-01-29;1200;0;1012,2;27;67;0;0;
2002-01-29;1800;0;1009,1;34,3;39;36;1,6;
2002-01-30;0000;0;1009,9;26,8;51;14;1,8;
2002-01-30;1200;0;1012,5;27,7;48;0;0;
2002-01-30;1800;0;1009,9;35,2;46;23;,8;
2002-01-31;0000;0;null;26,2;75;9;1,3;
2002-01-31;1200;,3;1006,5;25,9;83;0;0;
2002-01-31;1800;11,3;1002,3;24,4;94;36;3;
2002-02-01;0000;0;1009,8;23,4;83;32;1,6;
2002-02-01;1200;0;1009,4;23,2;83;23;2,8;
2002-02-01;1800;0;1009,6;28;93;32;3,3;
2002-02-02;0000;0;1010,3;24,6;45;23;2,5;
2002-02-02;1200;0;1016,6;20,6;68;32;3;
2002-02-02;1800;0;1016,4;27,2;54;23;1,8;
2002-02-03;0000;0;1018,7;21,6;66;23;2;
2002-02-03;1200;,3;1018,7;23,1;68;14;1,3;
2002-02-03;1800;0;1016,4;25,2;55;14;,8;
2002-02-04;0000;0;1017,5;20,6;73;14;1,6;
2002-02-04;1200;0;1016,8;22,6;60;14;,7;
2002-02-04;1800;0;1013,2;30;46;27;2;
2002-02-05;0000;0;1013,1;22,4;73;18;1,6;
2002-02-05;1200;0;1014,7;24,4;70;5;1;
2002-02-05;1800;0;1013,5;31,2;44;0;0;
2002-02-06;0000;1;1015,8;23,8;82;18;,8;
2002-02-06;1200;0;1015,9;24;81;18;,7;
2002-02-06;1800;3,5;1015,1;20,8;95;18;,8;
2002-02-07;0000;0;1014,8;21,4;85;14;2;
2002-02-07;1200;0;1014,6;21;86;14;1;
2002-02-07;1800;0;1011,2;27,7;55;36;1,3;
2002-02-08;0000;19,4;null;20,8;95;18;1,8;
2002-02-08;1200;,1;1011;23,2;78;14;1,5;
2002-02-08;1800;0;1008,3;29,9;55;27;1,6;
2002-02-09;0000;1;1009,5;20,8;91;9;1,6;
2002-02-09;1200;,8;1011;21;84;14;2,1;
2002-02-09;1800;0;1007,9;28,2;54;32;1,6;
2002-02-10;0000;,8;1009,5;21,4;85;32;,8;
2002-02-10;1200;7,9;1009,8;20,6;95;27;,5;
2002-02-10;1800;,7;1007,6;29,2;58;27;3,3;
2002-02-11;0000;3,7;1011,1;22,4;79;32;1,3;
2002-02-11;1200;0;1014;24;72;36;,7;
2002-02-11;1800;0;1013,4;30,6;52;32;,8;
2002-02-12;0000;0;1014,4;24,4;80;14;2,1;
2002-02-12;1200;0;1017,2;23,4;85;9;1,6;
2002-02-12;1800;0;1015,1;29,2;69;18;3;
2002-02-13;0000;,3;1015,9;23;86;9;,8;
2002-02-13;1200;10,8;1014,7;22,6;93;14;,5;
2002-02-13;1800;0;1011,5;29,8;61;27;,8;
2002-02-14;0000;17,8;1012,4;22;94;9;,8;
2002-02-14;1200;0;1014,3;24,3;77;32;,8;
2002-02-14;1800;0;1009,8;31;55;14;1,3;
2002-02-15;0000;0;null;24,4;83;14;1,3;
2002-02-15;1200;0;1014,2;23,3;91;36;1,6;
2002-02-15;1800;0;1014,8;28,1;67;14;1,8;
2002-02-16;0000;0;1017,1;23,8;77;14;2,1;
2002-02-16;1200;0;1020,2;24,8;76;9;1,6;
2002-02-16;1800;,3;1020,7;23;83;18;1,8;
2002-02-17;0000;0;1021,5;21,8;74;14;2;
2002-02-17;1200;0;1022;21,4;77;9;2,1;
2002-02-17;1800;0;1020,6;25,4;54;18;2,6;
2002-02-18;0000;0;1020,2;21,2;72;14;1,6;
2002-02-18;1200;0;1018,6;24,2;68;18;2,5;
2002-02-18;1800;0;1015,9;28,6;53;18;1,3;
2002-02-19;0000;0;1017,2;22,4;69;14;3,3;
2002-02-19;1200;0;1017,2;25,4;65;9;1,6;
2002-02-19;1800;0;1015,1;28,6;59;14;1,8;
2002-02-20;0000;0;1015,9;23,4;78;14;1,6;
2002-02-20;1200;0;1014,8;24,1;75;14;,5;
2002-02-20;1800;0;1012;29,8;56;14;1,6;
2002-02-21;0000;0;1011,1;23,6;81;14;,8;
2002-02-21;1200;0;1010,2;25,2;75;14;,8;
2002-02-21;1800;0;1006,2;33,2;45;14;1,6;
2002-02-22;0000;0;1007,8;25;79;0;0;
2002-02-22;1200;0;1006;23,6;86;32;2,5;
2002-02-22;1800;0;1004,2;29,6;51;27;4,6;
2002-02-23;0000;0;1006,6;23,4;80;23;1,6;
2002-02-23;1200;,9;1008,6;23;73;32;5,1;
2002-02-23;1800;0;1009,6;28,8;54;32;1,8;
2002-02-24;0000;2,4;1013,8;21,5;78;18;5;
2002-02-24;1200;0;1021;20,3;69;27;,8;
2002-02-24;1800;0;1019,2;26,2;48;23;2;
2002-02-25;0000;0;1019,3;19,6;67;9;,8;
2002-02-25;1200;0;1018,6;22,8;65;14;1,5;
2002-02-25;1800;0;1015,6;29,4;50;14;1,3;
2002-02-26;0000;0;1014,7;22,6;76;14;2,1;
2002-02-26;1200;0;1013,9;25;64;32;1,5;
2002-02-26;1800;0;1011,7;33,6;45;14;,8;
2002-02-27;0000;0;1012,9;26;69;18;2,1;
2002-02-27;1200;0;1014,3;27;56;5;2,1;
2002-02-27;1800;0;1011,4;34,4;45;36;,8;
2002-02-28;0000;0;1011,3;28,6;54;9;2;
2002-02-28;1200;0;1011,9;28,2;55;36;3,3;
2002-02-28;1800;0;1010,1;34,2;45;32;3;
2002-03-01;0000;0;1016,5;29,4;64;18;,8;
2002-03-01;1200;15,5;1013,3;24;95;36;,3;
2002-03-01;1800;8,6;1014,8;22;94;18;1,8;
2002-03-02;0000;1,8;1018,2;20,3;86;14;1,3;
2002-03-02;1200;0;1019,9;22;74;14;,7;
2002-03-02;1800;0;1018,7;24,8;61;9;4;
2002-03-03;0000;0;1019;21,6;84;14;2,1;
2002-03-03;1200;0;1017,5;24,6;79;18;1;
2002-03-03;1800;0;1014,7;31,8;58;14;,8;
2002-03-04;0000;0;1015,8;24,4;85;18;2;
2002-03-04;1200;0;1016,4;28;66;36;4,6;
2002-03-04;1800;0;1012,9;34,4;51;36;2,5;
2002-03-05;0000;0;1013,9;28,8;73;18;1,3;
2002-03-05;1200;2;1016,9;25,2;82;0;0;
2002-03-05;1800;0;1015;28,2;75;23;1,3;
2002-03-06;0000;0;1015,8;24,4;86;18;1,3;
2002-03-06;1200;5,5;1015;23;91;0;0;
2002-03-06;1800;0;1012,2;27,8;77;18;,8;
2002-03-07;0000;0;1011,9;24,3;87;14;1;
2002-03-07;1200;0;1012,2;24,6;89;0;0;
2002-03-07;1800;0;1010,6;31,5;61;32;1,3;
2002-03-08;0000;0;1011,7;28;77;36;,5;
2002-03-08;1200;0;1015;28,7;69;0;0;
2002-03-08;1800;0;1012,1;34,4;55;27;1,8;
2002-03-09;0000;1,2;1015,4;26,8;84;9;1,6;
2002-03-09;1200;0;1015,8;29,2;68;0;0;
2002-03-09;1800;0;1014,6;36;50;32;,8;
2002-03-10;0000;0;1015;30,8;69;18;,5;
2002-03-10;1200;0;1016,8;31;53;36;1;
2002-03-10;1800;0;1011,8;37,2;46;36;,8;
2002-03-11;0000;0;1012,9;29,8;61;18;,5;
2002-03-11;1200;0;1014,9;30;58;0;0;
2002-03-11;1800;0;1013,8;30,8;61;14;1,8;
2002-03-12;0000;0;1017,9;27;79;27;2;
2002-03-12;1200;,9;1017,8;27,8;74;18;2,5;
2002-03-12;1800;,1;1016,3;28;73;23;1,6;
2002-03-13;0000;0;1017;25,2;87;18;1,6;
2002-03-13;1200;0;1015,4;25,5;90;0;0;
2002-03-13;1800;0;1010,2;30,8;59;9;,7;
2002-03-14;0000;,4;1010,3;25,8;91;9;,8;
2002-03-14;1200;2,6;1012,7;25,4;89;0;0;
2002-03-14;1800;0;1009,3;30,8;63;32;2;
2002-03-15;0000;0;1011,7;27,2;82;32;,8;
2002-03-15;1200;0;1012,2;28;66;0;0;
2002-03-15;1800;0;1010,1;35,4;48;32;,8;
2002-03-16;0000;0;1011,5;27,6;73;14;1,3;
2002-03-16;1200;0;1013,1;28,4;69;0;0;
2002-03-16;1800;0;1008,8;35,6;51;36;1;
2002-03-17;0000;0;1008,5;30;72;9;,8;
2002-03-17;1200;0;1011,5;30;65;36;1,3;
2002-03-17;1800;0;1011,3;25,2;84;18;6,6;
2002-03-18;0000;4,2;1012,5;23,4;93;36;,8;
2002-03-18;1200;,1;1013,2;25,3;86;18;,3;
2002-03-18;1800;0;1011,4;30,6;64;23;1,3;
2002-03-19;0000;0;1013;25;87;14;2;
2002-03-19;1200;0;1010,7;26,8;82;9;3;
2002-03-19;1800;0;1005,7;29,6;71;9;1,6;
2002-03-20;0000;15,9;1006,6;23;97;5;,8;
2002-03-20;1200;0;1011,8;23;93;23;3,3;
2002-03-20;1800;,7;1012,3;27,6;67;23;3,3;
2002-03-21;0000;0;1014,3;22,8;85;18;,5;
2002-03-21;1200;13,6;1019,2;21,8;91;23;2,1;
2002-03-21;1800;,5;1018,7;25,2;70;14;3,3;
2002-03-22;0000;,1;1018,8;21,4;76;14;2,5;
2002-03-22;1200;0;1019,2;24,2;71;9;1;
2002-03-22;1800;0;1014,7;31,2;49;14;1,8;
2002-03-23;0000;0;1014;23,6;81;14;1,3;
2002-03-23;1200;0;1014,8;23,2;78;0;0;
2002-03-23;1800;0;1012,2;30,8;55;36;,8;
2002-03-24;0000;0;1011,9;25,6;79;18;1,3;
2002-03-24;1200;0;1012,2;24,6;74;32;1,6;
2002-03-24;1800;0;1007,4;32;60;32;,8;
2002-03-25;0000;0;1010,3;26,4;78;14;1,3;
2002-03-25;1200;0;1012,6;26,7;79;9;2,6;
2002-03-25;1800;0;1010,2;29,4;71;18;,8;
2002-03-26;0000;0;1009,9;24,4;88;18;2,5;
2002-03-26;1200;24,1;1012,7;23;86;32;1,3;
2002-03-26;1800;0;1012,7;28,6;62;23;,8;
2002-03-27;0000;0;1016;23,8;90;18;1,6;
2002-03-27;1200;0;1016,4;23,4;90;0;0;
2002-03-27;1800;19,4;1017;22,8;82;18;,8;
2002-03-28;0000;0;1019;20,8;91;18;1,3;
2002-03-28;1200;0;1019,8;22,8;91;9;3,3;
2002-03-28;1800;0;1015,2;28;73;14;3,3;
2002-03-29;0000;0;1014,8;24,2;92;18;2;
2002-03-29;1200;0;1013,7;26,7;74;0;0;
2002-03-29;1800;0;1009,5;33,4;54;36;,8;
2002-03-30;0000;0;1007,1;28,6;74;9;,8;
2002-03-30;1200;0;1008,1;30,1;60;5;1,8;
2002-03-30;1800;0;1005,3;35,4;42;32;3;
2002-03-31;0000;13,1;1013;22,5;93;0;0;
2002-03-31;1200;21,9;1015;21,2;92;36;1,6;
2002-03-31;1800;,2;1015;21,6;86;32;1,6;
2002-04-01;0000;9,8;1018,7;19;95;0;0;
2002-04-01;1200;0;1018,8;16;81;32;4,8;
2002-04-01;1800;0;1015,1;20,2;61;32;4;
2002-04-02;0000;0;1015,5;16,4;66;23;1,3;
2002-04-02;1200;0;1018,8;16;73;36;2,6;
2002-04-02;1800;0;1017,3;21,4;53;32;2;
2002-04-03;0000;0;1019,6;16,4;75;14;,8;
2002-04-03;1200;0;1022,7;17,4;77;0;0;
2002-04-03;1800;0;1020;25,2;55;9;2,1;
2002-04-04;0000;0;1020,4;18,6;81;18;1,3;
2002-04-04;1200;0;1022,7;21,3;80;18;,7;
2002-04-04;1800;0;1020,2;26,6;62;14;3;
2002-04-05;0000;0;1020,3;21,4;79;18;2;
2002-04-05;1200;0;1021,4;23,2;74;9;1,3;
2002-04-05;1800;0;1016,8;28,3;53;9;2,8;
2002-04-06;0000;0;1014,6;22,6;75;14;1,6;
2002-04-06;1200;0;1016,6;23,8;70;14;,8;
2002-04-06;1800;0;1013,2;29,7;52;14;1,3;
2002-04-07;0000;0;1013,9;22,7;81;14;2,5;
2002-04-07;1200;0;1017,5;23,5;71;0;0;
2002-04-07;1800;0;1013,7;30,6;52;14;1,5;
2002-04-08;0000;0;1014,3;23,6;77;9;2,5;
2002-04-08;1200;0;1016;24,9;68;5;1,5;
2002-04-08;1800;0;1012,6;29,2;56;9;1,3;
2002-04-09;0000;0;1013,4;23,2;86;14;,8;
2002-04-09;1200;0;1015,2;22,9;86;0;0;
2002-04-09;1800;0;1011,9;31,4;51;14;,8;
2002-04-10;0000;0;1012;25;74;14;1,6;
2002-04-10;1200;0;1014,4;24,5;79;0;0;
2002-04-10;1800;0;1009,7;30,1;67;18;1,3;
2002-04-11;0000;0;1010,6;24,8;82;18;1,3;
2002-04-11;1200;5,6;1009,9;23,2;95;23;,8;
2002-04-11;1800;7,3;1008,4;26,8;81;32;,8;
2002-04-12;0000;6,2;1010,8;23,4;90;32;1,3;
2002-04-12;1200;,1;1014;22,2;91;27;2,5;
2002-04-12;1800;,2;1014,8;23,4;78;18;4,1;
2002-04-13;0000;0;1019,1;20,8;79;18;2,6;
2002-04-13;1200;1,2;1022,4;19,8;94;9;1,6;
2002-04-13;1800;,1;1020,6;21,7;81;9;2;
2002-04-14;0000;2;1020,8;19;96;18;2,3;
2002-04-14;1200;,6;1023,3;19,3;97;9;1,6;
2002-04-14;1800;,2;1020;20,8;88;14;2,5;
2002-04-15;0000;,2;1019,6;20,4;96;18;2;
2002-04-15;1200;,4;1021,1;21,2;91;14;1,3;
2002-04-15;1800;1,1;1017,6;24,1;88;9;1,6;
2002-04-16;0000;0;1018;21;93;14;2;
2002-04-16;1200;0;1017,6;22,4;91;9;1,3;
2002-04-16;1800;0;1012,3;28,6;72;14;1,3;
2002-04-17;0000;0;1011;23,6;92;14;2;
2002-04-17;1200;13,1;1011,9;20,5;85;32;3,1;
2002-04-17;1800;2,2;1013,9;25,2;58;36;4,8;
2002-04-18;0000;0;1015,4;21,7;77;27;1;
2002-04-18;1200;,3;1021;19,3;90;18;1,8;
2002-04-18;1800;0;1019,8;22,4;66;23;,8;
2002-04-19;0000;0;1020,8;17,8;84;14;,8;
2002-04-19;1200;0;1018,1;20,9;74;14;1,8;
2002-04-19;1800;0;1012,4;27;65;9;1,3;
2002-04-20;0000;0;1011,2;23,4;86;14;,8;
2002-04-20;1200;24,2;1011,5;20,1;97;32;,7;
2002-04-20;1800;12,2;1013,4;21,4;84;27;,8;
2002-04-21;0000;0;1018,3;19;74;27;1,3;
2002-04-21;1200;0;1023,2;15,9;64;23;,7;
2002-04-21;1800;0;1021,7;20,2;52;14;,8;
2002-04-22;0000;0;1022,5;13,8;80;18;1,6;
2002-04-22;1200;0;1021,5;18,1;77;14;1,3;
2002-04-22;1800;0;1016;22,7;72;14;3;
2002-04-23;0000;0;1014,3;20;89;14;,8;
2002-04-23;1200;0;1012,2;24,5;74;36;,7;
2002-04-23;1800;0;1011;30;63;0;0;
2002-04-24;0000;0;1013,8;22;88;14;2;
2002-04-24;1200;2,8;1011,1;21,7;94;14;1,1;
2002-04-24;1800;0;1010,2;23,9;79;14;6,1;
2002-04-25;0000;1,8;1009;20,8;87;9;2,5;
2002-04-25;1200;5,6;1013,6;20,9;94;23;1,3;
2002-04-25;1800;0;1013,2;23,4;73;18;2;
2002-04-26;0000;0;1015,4;20,4;92;14;,8;
2002-04-26;1200;0;1014,5;20,6;90;9;1;
2002-04-26;1800;22;1014,3;20;95;27;1,6;
2002-04-27;0000;1,1;1018,4;19;92;27;,8;
2002-04-27;1200;0;null;16,2;72;23;,8;
2002-04-27;1800;0;1019,9;21,4;56;14;1;
2002-04-28;0000;0;1019,7;14,8;82;18;,8;
2002-04-28;1200;0;1018,5;12,4;98;0;0;
2002-04-28;1800;0;1013,9;24,5;56;14;1,6;
2002-04-29;0000;0;1013,5;18,6;87;9;1;
2002-04-29;1200;0;1013,3;18,2;94;0;0;
2002-04-29;1800;13,1;1012,4;18,8;95;18;1,6;
2002-04-30;0000;2,3;1011,9;18;94;14;,5;
2002-04-30;1200;3,5;1015,2;16,5;95;32;,8;
2002-04-30;1800;0;1015,2;19,3;86;27;2,3;
2002-05-01;0000;2,5;null;17,6;94;23;,5;
2002-05-01;1200;,4;1021,7;18;95;0;0;
2002-05-01;1800;0;1018,8;22,3;77;23;2,1;
2002-05-02;0000;0;1019,2;17,2;91;9;2,1;
2002-05-02;1200;0;1016,3;19,5;90;14;,5;
2002-05-02;1800;0;1012,7;23,9;71;23;1,5;
2002-05-03;0000;0;1013,1;18,8;93;18;1;
2002-05-03;1200;,1;1014,1;18;94;5;,5;
2002-05-03;1800;0;1012,4;23,4;65;32;1;
2002-05-04;0000;0;1013;17,4;89;14;,5;
2002-05-04;1200;0;1017,9;15,7;98;0;0;
2002-05-04;1800;0;1015,2;23,2;52;36;1,5;
2002-05-05;0000;0;1017,1;16;88;18;1,5;
2002-05-05;1200;0;1021,6;14,9;96;0;0;
2002-05-05;1800;0;1019,2;21,1;66;14;2,1;
2002-05-06;0000;0;1021,2;18,4;91;18;3,1;
2002-05-06;1200;0;1024,1;18,8;92;9;1;
2002-05-06;1800;0;1021,1;22;77;14;2,1;
2002-05-07;0000;0;1022,5;19,4;88;18;2,6;
2002-05-07;1200;,4;1023,6;17,7;94;0;0;
2002-05-07;1800;9,5;1019,5;18,3;97;14;2,6;
2002-05-08;0000;,4;1018,5;18;97;14;1;
2002-05-08;1200;0;1020;19;95;0;0;
2002-05-08;1800;0;1017,6;21,5;84;14;1;
2002-05-09;0000;0;1019,9;18,2;93;14;1,5;
2002-05-09;1200;0;1023,5;15,9;98;0;0;
2002-05-09;1800;0;1020,3;22,7;74;9;2,6;
2002-05-10;0000;0;1021,2;17,2;95;18;1,5;
2002-05-10;1200;,1;1022,4;15,7;98;0;0;
2002-05-10;1800;0;1019,4;26,3;65;9;1;
2002-05-11;0000;0;1019,3;20,8;88;14;1;
2002-05-11;1200;0;1021,3;19,7;92;0;0;
2002-05-11;1800;0;1019,9;28,5;62;0;0;
2002-05-12;0000;0;1019,2;22,4;87;9;1;
2002-05-12;1200;0;1020,4;19,8;89;0;0;
2002-05-12;1800;0;1015,1;29,9;56;5;1;
2002-05-13;0000;0;1017;22,8;87;9;1,5;
2002-05-13;1200;0;1020;21,4;88;0;0;
2002-05-13;1800;0;1016,9;31,5;54;5;,5;
2002-05-14;0000;0;1016,3;24,4;71;9;2,6;
2002-05-14;1200;0;1015,8;20,4;81;0;0;
2002-05-14;1800;0;1010,9;30,9;50;36;1,5;
