data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,obitos
2020-01-14,1013.4,28.4,61.33,15.33,7.668,0.0,22.6,35.0,48.0,75.0,12.4,87.05839627765451,86.4125879370641,7
2020-01-15,1007.53,29.87,61.33,27.33,12.6,0.0,26.0,33.4,51.0,78.0,7.399999999999999,90.60459568099115,91.12407336752871,6
2020-01-16,1013.33,23.9,72.67,19.67,13.212,17.8,22.6,24.6,45.0,93.0,2.0,76.040441411405,76.44499128468796,3
2020-01-17,1020.97,22.83,58.67,9.33,5.4,0.0,20.3,26.8,46.0,66.0,6.5,74.46034756995003,76.56399811996283,4
2020-01-18,1019.0,24.93,59.67,10.67,6.48,0.0,20.8,30.6,48.0,69.0,9.8,79.08978032317711,78.67461420596071,5
2020-01-19,1015.2,27.33,65.67,21.33,5.292,0.0,23.0,33.8,53.0,77.0,10.799999999999995,84.65831954326879,84.21952791408393,3
2020-01-20,1011.43,29.43,62.67,13.67,7.920000000000001,0.0,25.5,35.2,51.0,74.0,9.700000000000005,89.46430837154304,90.0584706413078,5
2020-01-21,1008.73,28.0,72.67,17.0,8.28,0.0,26.4,30.4,62.0,78.0,4.0,86.11568388389264,87.85009302760281,10
2020-01-22,1010.87,24.87,77.67,12.33,9.107999999999999,6.300000000000001,22.2,28.8,54.0,93.0,6.600000000000001,78.70002704995179,78.27991798478516,6
2020-01-23,1013.6,24.43,72.33,14.0,12.348,1.4,22.6,26.0,67.0,80.0,3.3999999999999986,77.39498485424392,77.49832771290005,5
2020-01-24,1012.7,25.8,68.0,13.67,12.708,0.0,22.6,29.4,57.0,80.0,6.799999999999997,80.70302652076029,80.52061815212815,3
2020-01-25,1009.73,25.87,65.33,24.33,7.5600000000000005,0.0,23.0,31.2,41.0,78.0,8.2,81.16802773253568,80.53428355565222,3
2020-01-26,1009.4,29.73,55.33,28.67,5.652,0.0,27.4,34.0,44.0,67.0,6.600000000000001,90.09838256572482,88.69396504786368,4
2020-01-27,1009.57,25.87,81.0,22.67,6.732,13.0,24.6,27.0,75.0,93.0,2.3999999999999986,81.23056278452805,81.4023235177642,3
2020-01-28,1012.5,26.37,70.67,15.33,9.251999999999999,1.8,24.4,29.6,57.0,80.0,5.200000000000003,82.24046188927028,82.18213179471496,8
2020-01-29,1010.2,24.43,80.67,19.67,5.508,2.0,23.9,24.8,77.0,85.0,0.9000000000000021,78.06905081218437,76.9050752608707,6
2020-01-30,1008.8,26.4,75.67,27.33,7.5600000000000005,1.8,24.8,27.8,71.0,82.0,3.0,82.40214024560242,82.77368822303423,1
2020-01-31,1010.57,26.3,80.33,23.0,5.148,4.5,24.7,28.8,68.0,87.0,4.100000000000001,82.34105484708671,82.89576800496906,10
2020-02-01,1014.6,26.3,73.67,11.0,7.092,2.2,23.1,29.9,61.0,88.0,6.799999999999997,82.19859097202496,82.26269762260203,3
2020-02-02,1014.1,27.57,66.0,10.67,8.64,0.0,23.5,32.4,57.0,77.0,8.899999999999999,85.09747706563348,84.96999096338917,7
2020-02-03,1015.2,26.93,73.0,14.0,11.268,0.2,24.4,31.4,56.0,82.0,7.0,83.49657344910877,84.16691564534456,3
2020-02-04,1015.93,27.9,66.67,9.0,10.08,0.0,24.6,32.3,50.0,78.0,7.699999999999996,85.85040591490764,86.11052133799926,3
2020-02-05,1013.9,28.9,74.33,9.33,12.132000000000001,0.0,24.6,33.8,63.0,81.0,9.199999999999996,88.2442578210568,91.97271373330845,11
2020-02-06,1013.4,30.1,62.67,12.33,8.748000000000001,0.0,25.7,35.7,47.0,77.0,10.000000000000004,91.05820562814532,92.4521171288648,5
2020-02-07,1012.87,30.33,63.67,12.33,7.812,0.0,26.4,34.7,40.0,83.0,8.300000000000004,91.56369512839949,93.72946917848626,6
2020-02-08,1009.97,30.43,62.33,24.33,7.5600000000000005,0.0,26.7,35.0,46.0,79.0,8.3,91.78605237326082,93.55574542859898,7
2020-02-09,1012.0,25.13,83.67,25.67,8.172,30.4,23.2,27.2,63.0,95.0,4.0,79.39108679412652,78.88702688523699,8
2020-02-10,1017.33,24.13,66.67,13.67,8.892000000000001,0.0,23.0,26.2,62.0,71.0,3.1999999999999997,76.97158277818426,77.30378459341784,3
2020-02-11,1018.83,23.67,72.0,14.0,10.692,0.0,21.0,26.5,61.0,81.0,5.5,75.6995819207686,76.1134977528987,7
2020-02-12,1017.07,24.73,66.33,12.33,11.268,0.0,22.0,28.2,58.0,72.0,6.199999999999999,78.1983418578148,78.30456067036906,4
2020-02-13,1015.27,26.97,59.33,10.67,8.64,0.0,22.6,32.5,41.0,80.0,9.9,83.68469307855098,82.39320123760803,6
2020-02-14,1012.5,26.7,61.33,27.33,7.920000000000001,0.0,24.0,30.7,48.0,73.0,6.699999999999999,83.08278960042051,82.02963608939346,6
2020-02-15,1010.13,29.3,61.67,15.33,6.732,0.2,26.3,34.5,42.0,73.0,8.2,89.14105969972289,89.30104204833319,3
2020-02-16,1009.57,31.57,56.0,24.33,6.732,0.0,28.7,36.5,43.0,68.0,7.800000000000001,94.37628652114918,95.03650728054751,6
2020-02-17,1008.83,32.23,61.0,30.33,6.372,0.0,28.9,37.6,47.0,73.0,8.700000000000003,95.8615236007785,100.28396380782193,5
2020-02-18,1006.77,27.73,76.33,24.33,8.748000000000001,9.6,25.8,29.8,60.0,94.0,4.0,85.47188104631186,87.69595978287067,1
2020-02-19,1009.43,27.87,67.0,24.33,8.028,0.0,25.4,31.5,50.0,81.0,6.100000000000001,85.8155818633165,86.08730464785978,5
2020-02-20,1010.63,26.23,67.0,21.33,7.092,0.0,24.1,30.0,49.0,80.0,5.899999999999999,82.0364564594076,81.48425239633349,6
2020-02-21,1015.9,22.67,57.0,21.33,7.308,0.0,20.2,25.0,43.0,70.0,4.800000000000001,73.75612151029853,76.61547581051853,6
2020-02-22,1019.73,20.87,58.0,21.0,10.332,0.0,17.9,24.5,46.0,65.0,6.600000000000001,69.04115381021583,76.20167220638399,7
2020-02-23,1019.3,22.73,64.33,14.0,7.5600000000000005,0.0,19.4,27.3,48.0,74.0,7.900000000000002,73.85649322115916,75.89800688893871,5
2020-02-24,1012.47,25.77,70.33,18.33,9.612,0.0,20.9,32.5,62.0,75.0,11.6,80.79722947552548,80.56349263102334,2
2020-02-25,1007.73,27.23,69.67,22.67,7.2,1.5,22.9,33.5,48.0,86.0,10.6,84.34845701689014,84.59414728798433,4
2020-02-26,1009.7,23.03,76.33,19.67,8.28,40.6,21.2,25.0,54.0,93.0,3.8000000000000007,74.45480951522322,74.41074810224453,4
2020-02-27,1014.8,22.27,67.33,21.33,6.372,0.0,20.2,26.2,54.0,75.0,6.0,72.99465519558458,75.09611737649097,5
2020-02-28,1016.77,23.87,60.67,21.33,3.9600000000000004,0.0,20.8,29.8,44.0,73.0,9.0,77.08307316159892,77.30324244347193,7
2020-02-29,1018.63,24.93,64.33,21.33,7.452,0.0,22.2,30.4,47.0,75.0,8.2,78.9896596884021,78.67776609936189,11
2020-03-01,1020.73,25.43,64.33,15.33,7.5600000000000005,0.0,22.5,30.0,46.0,78.0,7.5,80.14348149527274,79.58934177159107,4
2020-03-02,1021.2,25.67,66.0,12.33,10.08,0.0,22.7,29.2,50.0,79.0,6.5,80.53073563267587,80.13577282948867,7
2020-03-03,1018.43,25.07,64.33,16.67,7.668,0.0,22.2,29.2,52.0,72.0,7.0,79.29529042997467,78.92256096488099,4
2020-03-04,1016.27,24.67,66.0,15.33,9.72,0.0,22.4,27.2,49.0,79.0,4.800000000000001,78.17471340798733,78.20773649157672,4
2020-03-05,1018.53,24.43,63.67,12.33,9.360000000000001,0.0,21.8,28.5,50.0,75.0,6.699999999999999,77.63618857641767,77.89183451366888,8
2020-03-06,1017.83,25.0,69.33,10.67,8.28,0.0,22.2,28.6,55.0,77.0,6.400000000000002,79.07692671970585,78.77692577541404,7
2020-03-07,1013.8,25.53,65.67,14.0,8.892000000000001,0.0,21.6,31.2,49.0,75.0,9.599999999999998,80.2760563731694,79.82935188079983,1
2020-03-08,1011.5,27.53,60.0,15.33,7.812,0.0,22.6,34.8,39.0,81.0,12.199999999999996,85.0260367584676,83.80355884167406,5
2020-03-09,1013.67,29.43,55.67,23.0,5.508,0.0,25.8,35.9,36.0,70.0,10.099999999999998,89.41276755712323,87.91995404587749,8
2020-03-10,1015.77,28.23,65.0,16.67,8.748000000000001,0.0,26.9,30.0,55.0,79.0,3.1000000000000014,86.65043053615014,86.76794845030227,3
2020-03-11,1015.4,27.17,70.0,14.0,9.251999999999999,0.0,24.6,32.2,49.0,84.0,7.600000000000001,84.1350601459981,84.46239370838289,10
2020-03-12,1012.87,28.63,63.0,27.0,7.2,0.0,23.9,35.9,41.0,82.0,12.0,87.59520628197325,87.5242215164589,2
2020-03-13,1013.73,30.63,65.67,16.67,6.12,0.0,28.1,34.3,57.0,74.0,6.199999999999996,92.17336600066452,95.82738956961661,5
2020-03-14,1014.17,29.27,67.33,27.33,7.452,0.0,25.0,37.5,33.0,86.0,12.5,89.08333720833522,91.04759204381098,2
2020-03-15,1012.43,27.77,71.67,16.67,7.308,0.0,26.2,29.5,59.0,81.0,3.3000000000000007,85.59816651555943,86.77792573007015,4
2020-03-16,1015.2,22.33,88.67,16.67,7.668,6.6,21.0,24.8,85.0,92.0,3.8000000000000007,72.90762976251438,69.95060417257413,6
2020-03-17,1014.8,23.13,82.0,14.0,9.72,0.2,20.2,27.0,67.0,96.0,6.800000000000001,74.51235859729708,73.509002077124,8
2020-03-18,1011.43,24.47,82.67,13.67,6.12,11.2,22.0,28.8,69.0,93.0,6.800000000000001,78.0774703575758,76.84906486378075,11
2020-03-19,1008.3,26.3,74.67,21.0,8.64,0.0,24.0,29.8,52.0,87.0,5.800000000000001,82.10708429297553,82.35594856745927,5
2020-03-20,1009.77,24.27,63.33,28.67,6.228,0.0,20.1,27.2,53.0,76.0,7.099999999999998,77.60535152454344,77.67520350152489,8
2020-03-21,1013.33,23.57,79.33,17.0,5.652,4.2,21.3,27.9,59.0,92.0,6.599999999999998,76.09361026590697,74.94860203089175,9
2020-03-22,1016.63,24.77,69.67,11.0,7.092,0.0,21.4,29.5,54.0,81.0,8.100000000000001,78.65479376767433,78.30006658089928,4
2020-03-23,1018.5,26.13,68.67,11.0,8.892000000000001,0.0,22.5,30.8,50.0,85.0,8.3,81.69225934244874,81.36821603139475,6
2020-03-24,1018.43,26.17,63.33,11.0,8.64,0.0,22.7,31.2,45.0,79.0,8.5,81.80098109577432,81.05102720936534,7
2020-03-25,1015.7,25.73,62.33,25.67,6.84,0.0,21.6,31.8,39.0,82.0,10.2,80.89874996076767,80.0897740292353,12
2020-03-26,1014.8,25.73,69.33,19.67,7.5600000000000005,0.0,23.0,31.0,52.0,79.0,8.0,80.842035747952,80.41847635656644,6
2020-03-27,1014.53,26.07,70.0,14.0,7.920000000000001,0.0,23.0,31.0,51.0,80.0,8.0,81.61013142246917,81.31227969972366,4
2020-03-28,1014.3,26.2,67.0,9.33,5.148,0.0,23.2,32.1,44.0,79.0,8.900000000000002,82.11541757420147,81.41085363638393,3
2020-03-29,1015.07,26.2,71.0,27.33,5.508,0.7,23.6,30.6,55.0,86.0,7.0,82.08472653989273,81.73887347267208,5
2020-03-30,1015.0,28.43,63.0,16.67,5.652,0.0,25.6,33.9,38.0,78.0,8.299999999999997,87.14282996998405,86.90408400739656,6
2020-03-31,1013.93,27.23,70.67,12.0,11.16,0.0,24.9,30.7,60.0,76.0,5.800000000000001,84.2219406768919,84.76382612035333,6
2020-04-01,1014.6,26.23,73.67,12.33,8.28,0.0,24.3,28.7,64.0,83.0,4.399999999999999,81.96281715702243,82.05156100143712,8
2020-04-02,1009.77,23.73,82.0,24.33,9.828,8.6,22.2,25.4,72.0,87.0,3.1999999999999997,75.92821612879601,74.91418777166969,2
2020-04-03,1010.3,21.03,61.67,25.67,10.332,0.0,17.0,24.1,55.0,73.0,7.100000000000001,69.4236365580721,75.6170504271854,8
2020-04-05,1013.87,23.13,65.67,25.67,5.508,0.0,19.6,29.8,42.0,79.0,10.2,75.11968445850029,76.1075005561294,5
2020-04-06,1013.27,20.97,83.33,18.33,7.308,8.899999999999999,18.8,22.8,74.0,94.0,4.0,69.80877317521154,69.49436591336702,4
2020-04-07,1018.4,19.97,62.33,26.0,6.48,2.4,17.1,22.4,40.0,89.0,5.299999999999997,67.68654114693868,75.69331349147905,9
2020-04-08,1020.87,17.7,61.0,25.67,7.308,0.0,14.6,21.7,53.0,69.0,7.1,62.21593255419129,77.94716640619197,2
2020-04-09,1018.97,19.43,67.67,24.33,9.72,0.0,17.3,23.3,56.0,80.0,6.0,65.71319444174256,74.5797619147144,1
2020-04-10,1018.4,19.77,72.0,24.33,5.4,3.1,16.7,23.9,56.0,88.0,7.199999999999999,67.529125368157,73.10817744702479,8
2020-04-11,1018.43,19.23,80.0,19.67,4.428,1.9,16.6,24.2,54.0,94.0,7.599999999999998,66.64458700541655,69.92249772136853,5
2020-04-12,1018.9,20.2,74.33,21.33,5.148,0.0,17.6,25.4,51.0,86.0,7.799999999999997,68.57718120108754,72.32525723468707,3
2020-04-13,1015.03,23.27,65.67,8.0,6.84,0.0,19.0,30.2,43.0,83.0,11.2,75.21788356254261,76.25769633081106,10
2020-04-14,1008.1,20.47,68.33,24.33,11.879999999999999,1.6,18.4,22.2,53.0,77.0,3.8000000000000007,67.84905333055357,74.16902716114697,3
2020-04-15,1011.8,18.27,58.0,25.67,15.120000000000001,0.0,15.8,22.7,41.0,74.0,6.899999999999999,61.99404990627046,77.86476707793119,4
2020-04-16,1019.0,18.77,59.33,27.0,7.668,0.0,15.8,22.1,53.0,68.0,6.300000000000001,64.60833342085067,77.10349593889238,5
2020-04-17,1024.23,19.13,80.67,25.67,5.508,1.2,17.3,21.9,75.0,87.0,4.599999999999998,66.0447110625492,69.60026563894303,6
2020-04-18,1024.6,20.4,80.33,12.0,5.148,0.2,17.7,25.8,54.0,94.0,8.100000000000001,69.02845574685801,70.17185956773396,5
2020-04-19,1022.07,22.57,69.33,15.33,6.84,0.0,19.3,28.3,45.0,85.0,9.0,73.60137686386068,75.02392165952611,3
2020-04-20,1019.17,23.37,68.67,11.0,6.228,0.0,19.9,29.8,43.0,87.0,9.900000000000002,75.54293589873157,76.04629513816735,2
2020-04-21,1016.93,23.87,64.33,19.67,5.148,0.0,20.0,30.4,41.0,77.0,10.4,76.85806911597558,77.08796454775106,9
2020-04-22,1017.03,23.6,69.67,15.33,5.508,0.0,19.6,29.0,55.0,91.0,9.4,76.18599383252453,76.25752482244982,5
2020-04-23,1017.03,22.57,78.0,21.33,5.292,0.0,18.5,28.8,54.0,96.0,10.3,73.8940288923483,73.3229102534656,5
2020-04-24,1016.3,23.7,70.33,9.33,4.932,0.0,19.9,30.7,43.0,86.0,10.8,76.51321613979077,76.34141264677262,8
2020-04-25,1015.93,25.03,62.67,15.33,4.932,0.0,21.6,31.8,40.0,78.0,10.2,79.50385020842724,78.84563958294447,6
2020-04-26,1020.5,23.33,74.33,13.67,5.652,0.0,21.7,24.9,70.0,82.0,3.1999999999999997,75.54796978669329,75.24208156763183,8
2020-04-27,1023.9,22.8,78.33,12.33,10.08,0.0,21.7,24.9,68.0,85.0,3.1999999999999997,73.68434383446726,73.62977372508924,3
2020-04-28,1017.67,25.13,68.33,14.0,9.72,0.0,21.0,32.1,43.0,84.0,11.1,79.26866354624545,79.05077464372795,7
2020-04-29,1015.1,24.5,70.67,24.33,6.588,0.0,24.1,25.2,65.0,80.0,1.099999999999998,78.08812435923359,77.72725474215663,4
2020-04-30,1017.43,20.8,60.33,18.0,6.372,0.0,16.0,25.2,35.0,79.0,9.2,69.61972582252885,75.85615624288462,9
2020-05-01,1019.03,20.0,66.0,23.0,7.2,0.0,17.0,24.4,46.0,78.0,7.399999999999999,67.58131616935384,74.83092909999992,4
2020-05-02,1019.63,18.33,75.33,21.0,5.760000000000001,0.0,15.5,22.1,55.0,86.0,6.600000000000001,64.14420454880016,72.36863860840425,5
2020-05-03,1020.7,18.83,73.0,14.0,4.428,0.0,14.9,24.2,50.0,88.0,9.3,65.75287648715252,73.0505670299332,7
2020-05-04,1015.5,19.63,68.33,13.67,5.148,0.0,15.2,25.9,48.0,83.0,10.7,67.29104874564175,74.30439948884906,3
2020-05-05,1010.93,18.6,83.67,12.0,4.212,5.9,16.5,20.0,71.0,95.0,3.5,65.32936956513916,68.04716101932699,6
2020-05-06,1016.47,16.63,75.33,27.0,8.748000000000001,0.0,13.1,18.5,59.0,90.0,5.4,59.30808237190206,74.18949826769338,10
2020-05-07,1023.4,15.17,70.67,27.0,5.867999999999999,0.0,11.1,20.5,48.0,84.0,9.4,56.90228613426556,79.22007191703723,6
2020-05-08,1024.27,15.73,74.33,21.33,4.932,0.0,11.6,22.0,50.0,87.0,10.4,58.59189769841295,76.24976291742001,7
2020-05-09,1020.73,17.8,71.33,15.33,3.708,0.0,12.6,25.2,40.0,93.0,12.6,63.79500006159455,74.53649506017648,9
2020-05-10,1016.8,20.67,63.33,26.0,6.12,0.0,17.0,27.8,44.0,76.0,10.8,69.38195031800811,75.32028970482335,1
2020-05-11,1013.23,23.93,54.33,16.67,6.732,0.0,19.6,30.4,41.0,65.0,10.799999999999995,76.75640417943242,77.59517934433921,9
2020-05-12,1015.77,18.5,92.33,12.33,3.3480000000000003,32.7,17.3,20.1,86.0,96.0,2.8000000000000007,65.51185991274781,62.56932217003447,4
2020-05-13,1013.2,18.57,96.33,18.0,5.292,7.8,18.2,19.0,94.0,98.0,0.8000000000000007,64.8484064966168,59.709028770211404,7
2020-05-14,1019.6,16.9,73.0,19.67,5.148,0.0,13.7,20.3,47.0,88.0,6.600000000000001,61.131151195874885,74.93369131867212,7
2020-05-15,1021.6,14.57,74.67,22.67,4.788,0.0,10.9,19.3,53.0,87.0,8.4,56.05893780440716,78.63585150999567,5
2020-05-16,1018.33,15.53,70.0,18.0,3.6,0.0,11.3,22.5,42.0,84.0,11.2,58.87209645336418,78.72418389622455,9
2020-05-17,1017.33,19.17,60.33,28.67,5.4,0.0,14.6,25.8,41.0,74.0,11.2,66.17006219133485,76.5692244669065,7
2020-05-18,1020.3,19.53,73.67,22.67,4.932,0.0,14.6,26.8,50.0,93.0,12.2,67.13656646594566,72.5539126634295,5
2020-05-19,1020.73,21.07,71.0,6.33,5.148,0.0,15.0,29.2,33.0,91.0,14.2,70.54022547518906,73.59637349029309,7
2020-05-20,1018.4,22.73,67.0,11.0,4.788,0.0,18.1,30.5,43.0,84.0,12.4,74.36388050570122,75.53997550863743,5
2020-05-21,1014.93,22.37,70.0,18.33,3.708,0.0,22.1,22.5,67.0,73.0,0.3999999999999986,73.84071602719735,74.7112059795254,5
2020-05-22,1009.67,19.37,94.0,9.0,4.572,56.2,18.1,21.5,88.0,97.0,3.3999999999999986,66.90360184745973,62.15516443391621,6
2020-05-23,1009.37,16.77,84.33,28.67,7.452,17.299999999999997,14.5,18.3,65.0,96.0,3.8000000000000007,60.011685365209935,68.630940251824,5
2020-05-24,1014.9,15.17,87.0,27.0,8.172,7.8,14.5,16.5,73.0,95.0,2.0,56.04806993179911,68.82849168523265,5
2020-05-25,1011.53,16.3,64.67,28.67,11.520000000000001,0.0,14.1,20.3,48.0,80.0,6.200000000000001,57.83987919766627,79.16998075479538,2
2020-05-26,1014.13,15.9,64.0,27.0,11.520000000000001,0.0,13.8,17.4,54.0,71.0,3.599999999999998,56.874735667548826,80.15193148455603,7
2020-05-27,1018.63,14.27,77.67,27.0,6.732,0.0,10.6,19.2,59.0,92.0,8.6,54.47786184684284,77.60916213212293,9
2020-05-28,1019.2,15.6,78.67,4.67,0.9720000000000001,0.0,9.8,24.8,50.0,95.0,15.0,61.68190885011609,74.02632662661458,4
2020-05-29,1018.37,17.87,75.33,18.33,3.9600000000000004,0.0,12.3,24.9,53.0,96.0,12.599999999999998,63.825451012457194,72.72378676374453,4
2020-05-30,1016.07,17.33,78.67,13.67,4.932,0.0,12.3,24.1,53.0,96.0,11.8,62.189652968953034,71.5372648208087,6
2020-05-31,1014.77,16.17,82.33,18.0,5.4,0.0,14.2,19.0,71.0,89.0,4.800000000000001,59.37474630722405,70.71860396385227,3
2020-06-01,1019.07,12.33,76.33,27.0,6.9479999999999995,1.9,9.0,15.5,57.0,87.0,6.5,49.90533543590887,84.39815997703928,7
2020-06-02,1020.17,12.23,78.33,27.33,5.652,0.0,9.3,16.3,69.0,86.0,7.0,50.31209762306048,83.42837668454192,2
2020-06-03,1021.7,14.63,87.67,20.0,4.932,1.4,12.5,18.3,75.0,95.0,5.800000000000001,56.11844094991664,69.2768530056147,8
2020-06-04,1023.0,16.7,83.33,14.0,7.5600000000000005,0.0,13.9,22.0,64.0,93.0,8.1,59.81555274230554,69.37782489466018,4
2020-06-05,1019.47,17.27,93.0,10.67,7.668,11.8,16.4,18.2,91.0,96.0,1.8000000000000007,61.11143889486876,61.86193045821841,5
2020-06-06,1013.77,16.07,81.67,24.33,7.668,20.8,15.2,17.2,73.0,98.0,2.0,58.31392327408325,71.30610485524754,4
2020-06-07,1016.27,15.37,87.33,28.67,4.680000000000001,0.0,14.1,17.8,79.0,94.0,3.700000000000001,57.90808204481563,68.2227888515296,11
2020-06-08,1017.47,16.37,82.0,28.67,4.068,0.0,12.1,20.6,66.0,97.0,8.500000000000002,60.45310178392468,70.66011737529223,9
2020-06-09,1014.6,16.37,86.67,11.0,4.32,0.0,15.7,16.8,85.0,88.0,1.1000000000000014,60.32276685509567,67.38286288393508,3
2020-06-10,1012.8,16.3,87.33,20.0,6.732,0.0,14.5,19.7,86.0,89.0,5.199999999999999,59.15958451093777,66.96048176994037,9
2020-06-11,1011.23,18.77,92.33,24.33,3.24,12.6,17.3,21.5,84.0,97.0,4.199999999999999,66.15572180604131,62.72435714756534,8
2020-06-12,1008.77,22.9,82.0,15.33,5.148,0.7,19.3,26.7,70.0,92.0,7.399999999999999,74.66938756898881,73.02016165815617,11
2020-06-13,1014.5,19.3,78.0,15.0,6.588,42.4,17.6,21.3,52.0,92.0,3.6999999999999993,66.11686157612297,70.83054357194796,11
2020-06-14,1027.63,11.8,65.67,22.67,5.760000000000001,0.0,7.2,15.6,57.0,71.0,8.399999999999999,49.27536454736521,91.43525396159053,3
2020-06-15,1026.93,11.93,82.33,15.33,6.84,0.0,8.6,18.4,68.0,90.0,9.8,49.0304750438953,81.49757316812764,1
2020-06-16,1023.17,18.0,80.0,11.0,4.680000000000001,0.0,12.8,26.6,57.0,95.0,13.8,63.79706036750159,70.27506381519986,10
2020-06-17,1019.13,20.73,77.67,9.33,3.24,0.0,15.4,27.8,51.0,95.0,12.4,70.41898450933022,71.38097682449273,8
2020-06-18,1010.97,22.93,66.67,21.33,6.732,0.0,20.6,26.2,59.0,77.0,5.599999999999998,74.45013685721818,75.78049944038096,6
2020-06-19,1013.4,20.43,77.67,18.33,5.760000000000001,0.0,16.5,23.5,74.0,85.0,7.0,68.92591419704114,71.21160647712715,8
2020-06-20,1013.13,22.9,76.33,15.33,4.572,0.0,19.1,29.3,63.0,88.0,10.2,74.79307247716883,74.19659203928421,8
2020-06-21,1011.97,25.17,65.0,24.0,8.28,0.0,21.7,31.3,40.0,87.0,9.6,79.47578962567644,79.10942705924273,4
2020-06-22,1016.63,21.9,73.67,18.33,6.732,0.0,17.0,26.7,53.0,92.0,9.7,72.07468151533752,73.49022082517075,12
2020-06-23,1012.4,21.33,76.0,16.67,7.452,0.0,17.6,28.6,43.0,94.0,11.0,70.61702395758202,72.3598673975221,4
2020-06-24,1008.23,23.93,61.33,27.33,7.920000000000001,0.0,20.4,30.2,38.0,75.0,9.8,76.6077687227614,77.33659249031912,5
2020-06-25,1007.17,20.5,79.33,16.67,4.788,22.6,17.6,23.6,57.0,93.0,6.0,69.36142680179366,70.6271433989389,3
2020-06-26,1021.73,11.53,78.33,25.67,5.148,3.6,9.1,13.0,64.0,91.0,3.9,49.014429641937916,86.05053913616251,6
2020-06-27,1022.1,10.77,86.0,13.67,3.708,0.0,8.1,15.4,70.0,96.0,7.300000000000001,48.34174333551408,82.79661545204686,5
2020-06-28,1024.07,12.13,78.0,12.33,4.068,0.0,7.8,17.1,62.0,92.0,9.3,51.06442583132484,84.01535894927201,9
2020-06-29,1022.53,11.6,85.33,9.33,4.680000000000001,0.0,9.9,14.4,79.0,90.0,4.5,49.466466730547175,80.12615158080456,8
2020-06-30,1007.1,14.8,96.67,18.33,4.788,110.5,12.9,16.1,96.0,97.0,3.200000000000001,56.57488594427208,60.31441931897418,7
2020-07-01,1006.9,13.4,85.67,27.0,13.212,8.2,11.6,14.4,78.0,92.0,2.8000000000000007,50.40418079188026,73.94935685930443,14
2020-07-02,1018.47,11.27,78.0,27.0,8.892000000000001,0.0,9.2,12.6,59.0,90.0,3.4000000000000004,46.61763246996373,87.3173495792272,5
2020-07-03,1021.3,9.53,74.0,28.67,6.12,0.0,6.0,13.2,63.0,88.0,7.199999999999999,43.8903468335912,97.63240904994005,6
2020-07-04,1017.93,10.8,78.67,20.0,3.708,0.0,5.6,19.8,46.0,97.0,14.2,48.407688954544284,88.80399948561205,7
2020-07-05,1012.77,13.83,90.33,18.33,2.988,14.8,13.3,14.7,78.0,97.0,1.3999999999999986,55.61250135381162,68.57526684331091,6
2020-07-06,1019.03,13.27,85.33,11.0,3.6,7.6,11.9,14.1,76.0,92.0,2.1999999999999997,53.91570397190873,74.60844665417508,3
2020-07-07,1017.6,12.63,93.33,14.0,9.828,38.0,12.1,13.5,86.0,98.0,1.4000000000000004,49.50598566400477,68.57207881623292,6
2020-07-08,1008.93,14.7,94.0,21.0,6.9479999999999995,89.3,14.1,15.1,87.0,98.0,1.0,55.385446970502066,63.22921948604406,7
2020-07-09,1020.07,11.9,77.33,27.0,10.692,1.5,9.6,14.1,58.0,94.0,4.5,47.48093808992858,85.31595880347092,9
2020-07-10,1018.13,12.43,77.0,16.67,3.6,0.0,6.8,22.0,48.0,93.0,15.2,52.07350499650051,83.61597700156148,10
2020-07-11,1014.17,14.0,90.33,7.67,3.708,6.8,13.0,15.2,85.0,96.0,2.1999999999999997,55.44188831776727,68.18855456870232,7
2020-07-12,1011.3,13.6,92.67,18.33,4.428,11.7,12.8,14.6,88.0,98.0,1.799999999999999,54.093761460850615,66.76170418498532,9
2020-07-13,1017.0,13.27,82.33,15.33,3.24,0.4,9.6,16.8,51.0,98.0,7.200000000000001,54.19248462844485,77.0732394683058,13
2020-07-14,1023.83,9.47,69.0,25.67,7.5600000000000005,0.0,5.5,12.6,47.0,89.0,7.1,42.980395252734766,100.25849329717747,4
2020-07-15,1025.8,8.97,81.33,18.33,2.988,0.0,4.3,15.4,69.0,99.0,11.1,45.10743567747227,95.44023054033619,6
2020-07-16,1022.73,9.53,86.33,12.33,3.492,3.9,7.5,11.5,80.0,95.0,4.0,45.813563414404086,88.08557145734684,8
2020-07-17,1019.03,14.4,90.33,15.33,2.52,5.9,11.5,20.1,78.0,98.0,8.600000000000001,57.24499982737512,67.34358925608696,7
2020-07-18,1016.77,20.57,81.33,16.67,2.7720000000000002,0.0,15.1,30.1,55.0,95.0,15.000000000000002,70.28219630961252,69.89474562739622,7
2020-07-19,1015.9,23.9,74.0,18.33,5.148,0.0,19.6,31.0,44.0,91.0,11.4,76.92576029784112,76.31008555087604,4
2020-07-20,1015.53,22.67,74.33,14.0,5.04,0.0,18.6,28.4,56.0,87.0,9.799999999999995,74.17358116864123,74.23881775580516,6
2020-07-21,1014.33,22.33,70.67,24.33,5.292,0.0,17.8,28.8,47.0,84.0,11.0,73.3512915486044,74.54766827334875,9
2020-07-22,1014.0,22.77,71.0,23.0,5.4,0.0,17.9,30.0,46.0,85.0,12.1,74.32444125226783,74.96518566909933,7
